blame_merge_priorityMinor_mean;Maximum Complexity*;Maximum Depth_count;NumberOfMathOperations_min;NF;NumberOfMathOperations_50%;NumberOfModifiers_count;NumberOfModifiers_75%;HMi;blame_merge_priorityMajor_mean;NumberOfModifiers_min;Bugged;NM;issues_priorityMinor_max;Maximum Depth_max;issues_priorityMajor_count;MaxNumberOfNestedBlocks_std;Maximum Depth_mean;MaxNumberOfNestedBlocks_50%;NumberOfMathOperations_count;issues_priorityMinor_std;PMR;blame_merge_priorityMinor_std;NumberOfMathOperations_mean;MaxNumberOfNestedBlocks_min;Ai;NumberOfModifiers_50%;Maximum Depth_50%;NOPa;PMd;NMI;Mo;blame_merge_priorityMinor_max;Average Complexity*;blame_merge_priorityMinor_count;blame_merge_priorityMajor_min;Maximum Depth_min;issues_priorityMinor_count;Ait;Maximum Depth_std;Maximum Depth_75%;Ad;blame_merge_priorityMajor_max;NumberOfModifiers_25%;issues_priorityMajor_mean;NumberOfMathOperations_std;HMd;Ao;blame_merge_priorityMajor_std;issues_priorityMajor_std;MaxNumberOfNestedBlocks_count;MaxNumberOfNestedBlocks_25%;NumberOfMathOperations_25%;Maximum Depth_25%;NumberOfMathOperations_75%;Md;Average Statements per Method;SIX;NumberOfMethods_Mood;NMIR;MaxNumberOfNestedBlocks_mean;issues_priorityMajor_max;issues_priorityMinor_min;Maximum Block Depth;Mi;Mit;Av;MaxNumberOfNestedBlocks_75%;issues_priorityMajor_min;NumberOfModifiers_std;NumberOfModifiers_mean;Ma;MaxNumberOfNestedBlocks_max;NumberOfModifiers_max;NMA;blame_merge_priorityMinor_min;blame_merge_priorityMajor_count;PMi;Average Block Depth;issues_priorityMinor_mean;NumberOfMathOperations_max
0.0;7.0;1.0;0.0;1.0;0.0;4.0;3.0;0.0;0.0;1.0;False;5.0;0.0;2.0;522.0;0.957427107756338;2.0;0.5;4.0;0.0;0.8;0.0;0.0;0.0;0.0;1.0;2.0;0.0;4.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;522.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;2.0;0.0;5.0;3.4;0.0;4.0;0.0;0.75;0.0;0.0;4.0;0.0;0.0;0.0;1.25;0.0;4.0;3.0;5.0;2.0;9.0;5.0;0.0;0.0;0.0;1.86;0.0;0.0
0.0;12.0;2.0;0.0;4.0;0.0;9.0;10.0;0.0;0.0;0.0;True;10.0;0.0;2.0;1031.0;1.5092308563562358;2.0;1.0;9.0;0.0;0.1;0.0;0.3333333333333333;0.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;4.3;0.0;0.0;2.0;1031.0;0.0;0.0;2.0;4.0;0.0;0.0;0.2405431619786615;0.7071067811865476;9.0;0.0;0.0;0.4276207554760125;9.0;0.0;0.0;2.0;0.0;10.0;7.5;0.0;9.0;0.0;1.4444444444444444;1.0;0.0;6.0;0.0;0.0;0.0;3.0;0.0;5.05250213040804;4.4444444444444455;10.0;4.0;10.0;10.0;0.0;0.0;0.0;2.45;0.0;2.0
0.0;12.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;True;10.0;0.0;0.0;1031.0;0.0;0.0;3.0;1.0;0.0;0.1;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.3;0.0;0.0;0.0;1031.0;0.0;0.0;0.0;4.0;0.0;0.0;0.2405431619786615;0.0;9.0;0.0;0.0;0.4276207554760125;1.0;3.0;0.0;0.0;0.0;10.0;7.5;0.0;9.0;0.0;3.0;1.0;0.0;6.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;10.0;3.0;0.0;10.0;0.0;0.0;0.0;2.45;0.0;0.0
0.0;9.0;2.0;0.0;1.0;0.0;6.0;1.0;0.0;0.0;1.0;False;7.0;0.0;2.0;261.0;1.2649110640673518;2.0;0.5;6.0;0.0;0.857142857;0.0;0.0;0.0;0.0;1.0;2.0;0.0;6.0;0.0;0.0;0.0;3.43;0.0;0.0;2.0;261.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;0.0;0.0;2.0;0.0;7.0;6.86;0.0;6.0;0.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;1.75;0.0;3.2659863237109037;2.333333333333333;7.0;3.0;9.0;7.0;0.0;0.0;0.0;2.13;0.0;0.0
0.0;8.0;1.0;0.0;1.0;0.0;4.0;3.0;0.0;0.0;1.0;False;5.0;0.0;2.0;522.0;1.0;2.0;0.0;4.0;0.0;0.8;0.0;0.0;0.0;0.0;1.0;2.0;0.0;4.0;0.0;0.0;0.0;2.4;0.0;0.0;2.0;522.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;2.0;0.0;5.0;3.6;0.0;4.0;0.0;0.5;0.0;0.0;4.0;0.0;0.0;0.0;0.5;0.0;4.0;3.0;5.0;2.0;9.0;5.0;0.0;0.0;0.0;1.97;0.0;0.0
0.0;8.0;1.0;0.0;1.0;0.0;4.0;3.0;0.0;0.0;1.0;False;5.0;0.0;2.0;522.0;0.8164965809277259;2.0;1.0;4.0;0.0;0.8;0.0;0.0;0.0;0.0;1.0;2.0;0.0;4.0;0.0;0.0;0.0;2.8;0.0;0.0;2.0;522.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.75;0.0;2.0;0.0;5.0;4.6;0.0;4.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;1.25;0.0;4.0;3.0;5.0;2.0;9.0;5.0;0.0;0.0;0.0;2.09;0.0;0.0
0.0;1.0;3.0;0.0;1.0;0.0;3.0;1.0;0.0;0.0;1.0;False;4.0;0.0;2.0;261.0;0.0;1.3333333333333333;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;261.0;0.0;1.1547005383792517;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;4.0;0.75;0.0;3.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;1.0;4.0;0.0;0.0;0.0;0.93;0.0;0.0
0.0;4.0;1.0;0.0;1.0;0.0;5.0;2.0;0.0;0.0;1.0;False;6.0;0.0;2.0;261.0;1.0954451150103324;2.0;0.0;5.0;0.0;0.833333333;0.0;0.0;0.0;0.0;1.0;2.0;0.0;5.0;0.0;0.0;0.0;1.83;0.0;0.0;2.0;261.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;2.0;0.0;6.0;2.5;0.0;5.0;0.0;0.8;0.0;0.0;4.0;0.0;0.0;0.0;2.0;0.0;3.4928498393145966;2.8;6.0;2.0;9.0;6.0;0.0;0.0;0.0;1.7;0.0;0.0
0.0;6.0;1.0;0.0;1.0;0.0;5.0;2.0;0.0;0.0;1.0;False;6.0;0.0;2.0;261.0;1.0954451150103324;2.0;0.0;5.0;0.0;0.833333333;0.0;0.0;0.0;0.0;1.0;2.0;0.0;5.0;0.0;0.0;0.0;2.67;0.0;0.0;2.0;261.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;2.0;0.0;6.0;2.83;0.0;5.0;0.0;0.8;0.0;0.0;4.0;0.0;0.0;0.0;2.0;0.0;3.4928498393145966;2.8;6.0;2.0;9.0;6.0;0.0;0.0;0.0;1.73;0.0;0.0
0.0;6.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;False;9.0;0.0;0.0;261.0;0.0;0.0;0.0;0.0;0.0;0.5555555560000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;2.73;0.0;0.0;0.0;261.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;4.27;0.0;7.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;9.0;0.0;0.0;0.0;2.15;0.0;0.0
0.0;6.0;1.0;0.0;4.0;0.0;9.0;2.0;0.0;0.0;1.0;False;9.0;0.0;2.0;261.0;0.9718253158075502;2.0;0.0;9.0;0.0;0.5555555560000001;0.0;0.5555555555555556;0.0;0.0;2.0;2.0;0.0;5.0;0.0;0.0;0.0;2.73;0.0;0.0;2.0;261.0;0.0;0.0;2.0;4.0;0.0;1.0;0.0;1.0137937550497034;4.0;0.0;0.0;0.0;9.0;0.0;0.0;2.0;1.0;9.0;4.27;0.0;7.0;0.0;0.7777777777777778;0.0;0.0;4.0;0.0;0.0;0.0;2.0;0.0;2.549509756796392;2.333333333333333;9.0;2.0;9.0;9.0;0.0;0.0;0.0;2.15;0.0;3.0
0.0;18.0;0.0;2.0;7.0;2.0;1.0;1.0;0.0;0.0;1.0;True;15.0;0.0;0.0;1580.0;0.0;0.0;4.0;1.0;0.0;0.8666666670000001;0.0;2.0;4.0;0.0;1.0;0.0;0.0;13.0;0.0;0.0;0.0;3.4;0.0;0.0;0.0;1580.0;0.0;0.0;0.0;7.0;0.0;1.0;0.008860759493670886;0.0;2.0;0.0;0.0;0.09374331090204864;1.0;4.0;2.0;0.0;2.0;15.0;7.73;0.0;13.0;0.0;4.0;1.0;0.0;6.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;15.0;4.0;1.0;15.0;0.0;0.0;0.0;2.73;0.0;2.0
0.0;18.0;0.0;1.0;7.0;1.0;1.0;1.0;0.0;0.0;1.0;True;15.0;0.0;0.0;1580.0;0.0;0.0;2.0;1.0;0.0;0.8666666670000001;0.0;1.0;2.0;0.0;1.0;0.0;0.0;13.0;0.0;0.0;0.0;3.4;0.0;0.0;0.0;1580.0;0.0;0.0;0.0;7.0;0.0;1.0;0.008860759493670886;0.0;2.0;0.0;0.0;0.09374331090204864;1.0;2.0;1.0;0.0;1.0;15.0;7.73;0.0;13.0;0.0;2.0;1.0;0.0;6.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;15.0;2.0;1.0;15.0;0.0;0.0;0.0;2.73;0.0;1.0
0.0;18.0;1.0;0.0;7.0;0.0;11.0;1.0;0.0;0.0;1.0;True;15.0;0.0;2.0;1580.0;1.4206272622267315;2.0;1.0;11.0;0.0;0.8666666670000001;0.0;0.0;0.0;0.0;1.0;2.0;0.0;13.0;0.0;0.0;0.0;3.4;0.0;0.0;2.0;1580.0;0.0;0.0;2.0;7.0;0.0;1.0;0.008860759493670886;0.0;2.0;0.0;0.0;0.09374331090204864;11.0;0.0;0.0;2.0;0.0;15.0;7.73;0.0;13.0;0.0;1.2727272727272727;1.0;0.0;6.0;0.0;0.0;0.0;2.0;0.0;2.7001683449202;1.9090909090909087;15.0;4.0;10.0;15.0;0.0;0.0;0.0;2.73;0.0;0.0
0.0;7.0;1.0;0.0;3.0;0.0;4.0;3.0;0.0;0.0;1.0;False;5.0;0.0;2.0;522.0;0.957427107756338;2.0;1.5;4.0;0.0;0.8;0.0;0.0;0.0;0.0;1.0;2.0;0.0;4.0;0.0;0.0;0.0;3.2;0.0;0.0;2.0;522.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.75;0.0;2.0;0.0;5.0;4.0;0.0;4.0;0.0;1.25;0.0;0.0;4.0;0.0;0.0;0.0;2.0;0.0;4.0;3.0;5.0;2.0;9.0;5.0;0.0;0.0;0.0;1.86;0.0;0.0
0.0;7.0;1.0;0.0;3.0;0.0;4.0;3.75;0.0;0.0;1.0;False;5.0;0.0;2.0;522.0;0.957427107756338;2.0;1.5;4.0;0.0;0.8;0.0;0.0;0.0;0.0;1.5;2.0;0.0;4.0;0.0;0.0;0.0;3.2;0.0;0.0;2.0;522.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.75;0.0;2.0;0.0;5.0;5.4;0.0;4.0;0.0;1.25;0.0;0.0;4.0;0.0;0.0;0.0;2.0;0.0;3.8622100754188224;3.25;5.0;2.0;9.0;5.0;0.0;0.0;0.0;2.05;0.0;0.0
0.0;6.0;1.0;0.0;2.0;0.0;4.0;3.0;0.0;0.0;1.0;False;5.0;0.0;2.0;522.0;0.5773502691896257;2.0;0.5;4.0;0.0;0.8;0.0;0.0;0.0;0.0;1.0;2.0;0.0;4.0;0.0;0.0;0.0;2.4;0.0;0.0;2.0;522.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;2.0;0.0;5.0;3.0;0.0;4.0;0.0;0.5;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;4.0;3.0;5.0;1.0;9.0;5.0;0.0;0.0;0.0;1.61;0.0;0.0
0.0;6.0;1.0;0.0;2.0;0.0;4.0;3.75;0.0;0.0;1.0;False;5.0;0.0;2.0;522.0;0.5773502691896257;2.0;0.5;4.0;0.0;0.8;0.0;0.0;0.0;0.0;1.5;2.0;0.0;4.0;0.0;0.0;0.0;2.4;0.0;0.0;2.0;522.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;2.0;0.0;5.0;3.4;0.0;4.0;0.0;0.5;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;3.8622100754188224;3.25;5.0;1.0;9.0;5.0;0.0;0.0;0.0;1.61;0.0;0.0
0.0;6.0;0.0;0.0;2.0;0.5;4.0;3.75;0.0;0.0;1.0;True;5.0;0.0;0.0;524.0;0.8164965809277259;0.0;2.0;4.0;0.0;0.6;0.0;0.75;1.0;0.0;2.0;0.0;0.0;3.0;0.0;0.0;0.0;5.2;0.0;0.0;0.0;524.0;0.0;0.0;0.0;2.0;0.0;1.75;0.0038167938931297713;0.957427107756338;2.0;0.0;0.0;0.06172111476680299;4.0;1.75;0.0;0.0;1.25;5.0;10.6;0.0;4.0;0.0;2.0;1.0;0.0;5.0;0.0;0.0;0.0;2.25;0.0;3.6968455021364717;3.5;5.0;3.0;9.0;5.0;0.0;0.0;0.0;2.34;0.0;2.0
0.0;42.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;True;16.0;0.0;0.0;770.0;0.0;0.0;0.0;0.0;0.0;0.625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;6.11;0.0;0.0;0.0;770.0;0.0;0.0;0.0;12.0;0.0;0.0;0.3220779220779221;0.0;6.0;0.0;0.0;0.4675763747474251;0.0;0.0;0.0;0.0;0.0;16.0;8.15;0.0;12.0;0.0;0.0;1.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;16.0;0.0;0.0;0.0;2.9;0.0;0.0
0.0;42.0;5.0;0.0;12.0;0.0;20.0;5.0;0.0;0.0;0.0;True;16.0;0.0;4.0;770.0;1.019545822516343;2.6;0.0;20.0;0.0;0.625;0.0;0.2;0.0;0.0;1.5;2.0;0.0;10.0;0.0;0.0;0.0;6.11;0.0;0.0;2.0;770.0;0.0;0.8944271909999159;3.0;12.0;0.0;1.0;0.3220779220779221;0.6958523739384592;6.0;0.0;0.0;0.4675763747474251;20.0;0.0;0.0;2.0;0.0;16.0;8.15;0.0;12.0;0.0;0.75;1.0;0.0;7.0;0.0;0.0;0.0;2.0;0.0;229.21855233999298;54.25;16.0;3.0;1028.0;16.0;0.0;0.0;0.0;2.9;0.0;3.0
0.0;42.0;0.0;0.0;12.0;0.0;5.0;2.0;0.0;0.0;2.0;True;16.0;0.0;0.0;770.0;1.7888543819998317;0.0;2.0;5.0;0.0;0.625;0.0;1.0;0.0;0.0;2.0;0.0;0.0;10.0;0.0;0.0;0.0;6.11;0.0;0.0;0.0;770.0;0.0;0.0;0.0;12.0;0.0;2.0;0.3220779220779221;2.23606797749979;6.0;0.0;0.0;0.4675763747474251;5.0;0.0;0.0;0.0;0.0;16.0;8.15;0.0;12.0;0.0;1.8;1.0;0.0;7.0;0.0;0.0;0.0;3.0;0.0;458.84114898295684;207.2;16.0;4.0;1028.0;16.0;0.0;0.0;0.0;2.9;0.0;5.0
0.0;9.0;0.0;0.0;0.0;0.0;6.0;9.75;0.0;0.0;2.0;False;7.0;0.0;0.0;292.0;1.4719601443879746;0.0;1.5;6.0;0.0;0.571428571;0.0;0.0;0.0;0.0;9.0;0.0;0.0;4.0;0.0;0.0;0.0;4.86;0.0;0.0;0.0;292.0;0.0;0.0;0.0;0.0;0.0;9.0;0.10616438356164384;0.0;3.0;0.0;0.0;0.3085767355961319;6.0;1.0;0.0;0.0;0.0;7.0;9.86;0.0;6.0;0.0;1.8333333333333333;1.0;0.0;6.0;0.0;0.0;0.0;2.75;0.0;3.0605010483034745;8.166666666666666;7.0;4.0;10.0;7.0;0.0;0.0;0.0;2.52;0.0;0.0
0.0;8.0;1.0;0.0;2.0;0.0;5.0;8.0;0.0;0.0;1.0;False;6.0;0.0;2.0;522.0;0.8944271909999159;2.0;0.0;5.0;0.0;0.666666667;0.0;0.0;0.0;0.0;2.0;2.0;0.0;4.0;0.0;0.0;0.0;2.67;0.0;0.0;2.0;522.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;5.0;0.0;0.0;2.0;0.0;6.0;4.83;0.0;5.0;0.0;0.6;0.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;3.9623225512317903;4.2;6.0;2.0;9.0;6.0;0.0;0.0;0.0;1.95;0.0;0.0
0.0;8.0;1.0;0.0;2.0;0.0;7.0;10.0;0.0;0.0;1.0;False;8.0;0.0;2.0;522.0;1.5735915849388864;2.0;2.0;7.0;0.0;0.5;0.0;0.0;0.0;0.0;9.0;2.0;0.0;4.0;0.0;0.0;0.0;3.88;0.0;0.0;2.0;522.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;7.0;0.5;0.0;2.0;0.0;8.0;6.38;0.0;7.0;0.0;1.8571428571428568;0.0;0.0;6.0;0.0;0.0;0.0;3.0;0.0;4.69041575982343;6.0;8.0;4.0;10.0;8.0;0.0;0.0;0.0;2.46;0.0;0.0
0.0;5.0;1.0;0.0;2.0;0.0;11.0;1.0;0.0;0.0;1.0;True;12.0;0.0;2.0;1292.0;0.9244162777371756;2.0;0.0;11.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;12.0;0.0;0.0;0.0;2.25;0.0;0.0;2.0;1292.0;0.0;0.0;2.0;2.0;0.0;1.0;0.19195046439628485;0.0;0.0;0.0;0.0;0.3939868364408987;11.0;0.0;0.0;2.0;0.0;12.0;3.33;0.0;11.0;0.0;0.6363636363636364;1.0;0.0;4.0;0.0;0.0;0.0;1.5;0.0;0.0;1.0;12.0;2.0;1.0;12.0;0.0;0.0;0.0;1.64;0.0;0.0
0.0;18.0;0.0;0.0;7.0;0.0;1.0;1.0;0.0;0.0;1.0;True;21.0;0.0;0.0;1292.0;0.0;0.0;0.0;1.0;0.0;0.904761905;0.0;0.0;0.0;0.0;1.0;0.0;0.0;19.0;0.0;0.0;0.0;3.57;0.0;0.0;0.0;1292.0;0.0;0.0;0.0;7.0;0.0;1.0;0.19195046439628485;0.0;2.0;0.0;0.0;0.3939868364408987;1.0;0.0;0.0;0.0;0.0;21.0;6.78;0.0;19.0;0.0;0.0;1.0;0.0;9.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;21.0;0.0;1.0;21.0;0.0;0.0;0.0;3.02;0.0;0.0
0.0;18.0;2.0;0.0;7.0;0.0;20.0;17.0;0.0;0.0;1.0;True;21.0;0.0;5.0;1292.0;1.9708400559953587;3.5;0.0;20.0;0.0;0.904761905;0.0;0.0;0.0;0.0;1.0;3.5;0.0;19.0;0.0;0.0;0.0;3.57;0.0;0.0;2.0;1292.0;0.0;2.1213203435596424;4.25;7.0;0.0;1.0;0.19195046439628485;0.0;2.0;0.0;0.0;0.3939868364408987;20.0;0.0;0.0;2.75;0.0;21.0;6.78;0.0;19.0;0.0;1.1;1.0;0.0;9.0;0.0;0.0;1.0;2.0;0.0;8.255620095298397;7.55;21.0;7.0;20.0;21.0;0.0;0.0;0.0;3.02;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;False;5.0;0.0;0.0;248.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;248.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;False;4.0;0.0;0.0;248.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;248.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;False;4.0;0.0;0.0;248.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;248.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;4.0;1.0;0.0;3.0;0.0;2.0;3.25;0.0;0.0;1.0;False;15.0;0.0;3.0;536.0;0.0;3.0;0.0;2.0;0.0;0.8;0.0;0.0;0.0;0.0;2.5;3.0;0.0;12.0;0.0;0.0;0.0;1.76;0.0;0.0;3.0;536.0;0.0;0.0;3.0;3.0;0.0;1.75;0.026119402985074626;0.0;3.0;0.0;0.0;0.1596393620107344;2.0;0.0;0.0;3.0;0.0;15.0;2.24;0.0;11.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;2.1213203435596424;2.5;15.0;0.0;4.0;15.0;0.0;0.0;0.0;2.2;0.0;0.0
0.0;4.0;4.0;0.0;3.0;0.0;14.0;1.0;0.0;0.0;0.0;False;15.0;0.0;3.0;536.0;0.4972451580988468;2.25;0.0;14.0;0.0;0.8;0.0;0.0;0.0;0.0;1.0;2.0;0.0;12.0;0.0;0.0;0.0;1.76;0.0;0.0;2.0;536.0;0.0;0.5;2.25;3.0;0.0;1.0;0.026119402985074626;0.0;3.0;0.0;0.0;0.1596393620107344;14.0;0.0;0.0;2.0;0.0;15.0;2.24;0.0;11.0;0.0;0.35714285714285715;1.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.26726124191242434;0.9285714285714286;15.0;1.0;1.0;15.0;0.0;0.0;0.0;2.2;0.0;0.0
0.0;4.0;1.0;0.0;3.0;0.0;3.0;513.0;0.0;0.0;1.0;False;15.0;0.0;3.0;536.0;0.0;3.0;0.0;3.0;0.0;0.8;0.0;0.0;0.0;0.0;1.0;3.0;0.0;12.0;0.0;0.0;0.0;1.76;0.0;0.0;3.0;536.0;0.0;0.0;3.0;3.0;0.0;1.0;0.026119402985074626;0.0;3.0;0.0;0.0;0.1596393620107344;3.0;0.0;0.0;3.0;0.0;15.0;2.24;0.0;11.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;591.2066756501769;342.3333333333333;15.0;0.0;1025.0;15.0;0.0;0.0;0.0;2.2;0.0;0.0
0.0;4.0;4.0;0.0;3.0;0.0;5.0;1.0;0.0;0.0;0.0;False;15.0;0.0;4.0;536.0;0.5477225575051662;3.75;1.0;5.0;0.0;0.8;0.0;0.0;0.0;0.0;1.0;4.0;0.0;12.0;0.0;0.0;0.0;1.76;0.0;0.0;3.0;536.0;0.0;0.5;4.0;3.0;0.0;1.0;0.026119402985074626;0.0;3.0;0.0;0.0;0.1596393620107344;5.0;0.0;0.0;3.75;0.0;15.0;2.24;0.0;11.0;0.0;0.6;1.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.4472135954999579;0.8;15.0;1.0;1.0;15.0;0.0;0.0;0.0;2.2;0.0;0.0
0.0;4.0;1.0;0.0;3.0;0.0;4.0;1.75;0.0;0.0;1.0;False;15.0;0.0;3.0;536.0;0.5;3.0;1.0;4.0;0.0;0.8;0.0;0.0;0.0;0.0;1.0;3.0;0.0;12.0;0.0;0.0;0.0;1.76;0.0;0.0;3.0;536.0;0.0;0.0;3.0;3.0;0.0;1.0;0.026119402985074626;0.0;3.0;0.0;0.0;0.1596393620107344;4.0;0.75;0.0;3.0;0.0;15.0;2.24;0.0;11.0;0.0;0.75;1.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;1.5;1.75;15.0;1.0;4.0;15.0;0.0;0.0;0.0;2.2;0.0;0.0
0.0;5.0;0.0;0.0;4.0;0.0;13.0;0.0;0.0;0.0;0.0;True;11.0;0.0;0.0;797.0;0.2773500981126146;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.75;0.0;0.0;0.0;797.0;0.0;0.0;0.0;4.0;0.0;0.0;0.01756587202007528;0.0;0.0;0.0;0.0;0.1314495804506501;13.0;0.0;0.0;0.0;0.0;0.0;2.29;0.0;0.0;0.0;0.07692307692307693;1.0;0.0;4.0;0.0;0.0;4.0;0.0;0.0;4.699972722233992;1.3846153846153846;0.0;1.0;17.0;11.0;0.0;0.0;0.0;1.75;0.0;0.0
0.0;5.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;True;11.0;0.0;0.0;797.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.75;0.0;0.0;0.0;797.0;0.0;0.0;0.0;4.0;0.0;0.0;0.01756587202007528;0.0;0.0;0.0;0.0;0.1314495804506501;1.0;0.0;0.0;0.0;0.0;0.0;2.29;0.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;1.75;0.0;0.0
