NumberOfParenthesizedExps;WMC_CK;NumberOfLogStatements;LOCMethod_CK;IsConstructor;NumberOfStringLiterals;MaxNumberOfNestedBlocks;RFC;NumberOfAnonymousClasses;NumberOfNumbers;NumberOfMathOperations;NumberOfInnerClasses;NumberOfLambdas;NumberOfModifiers;NumberOfParameters_CK;CBO;NumberOfVariables;NumberOfTryCatch;NumberOfUniqueWords;BuggedMethods;NumberOfComparisons;Returns;NumberOfAssignments;NumberOfLoops
0.0;1.0;0.0;3.0;False;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;False;0.0;1.0;0.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;False;0.0;1.0;0.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;False;0.0;1.0;0.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0;False;0.0;1.0;0.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0;False;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;1.0;0.0;4.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;6.0;False;0.0;1.0;1.0;0.0
0.0;1.0;0.0;4.0;False;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;10.0;False;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;1.0;0.0;4.0;False;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;11.0;False;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;1.0;0.0;4.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;6.0;False;0.0;1.0;1.0;0.0
0.0;1.0;0.0;4.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;5.0;False;0.0;1.0;1.0;0.0
0.0;2.0;0.0;7.0;False;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;7.0;False;1.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;1.0;0.0;4.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;4.0;False;0.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
2.0;31.0;0.0;80.0;False;54.0;3.0;38.0;0.0;2.0;14.0;0.0;0.0;1.0;1.0;7.0;18.0;0.0;69.0;False;22.0;0.0;18.0;6.0
0.0;4.0;0.0;11.0;False;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;6.0;False;2.0;1.0;1.0;1.0
0.0;1.0;0.0;3.0;False;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;10.0;1.0;1.0;0.0;0.0;4.0;False;0.0;1.0;0.0;0.0
0.0;1.0;0.0;4.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;5.0;False;0.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;1.0;0.0;4.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;5.0;False;0.0;1.0;1.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0;False;0.0;1.0;0.0;0.0
0.0;1.0;0.0;3.0;False;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;False;0.0;1.0;0.0;0.0
0.0;13.0;0.0;43.0;False;0.0;2.0;16.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;26.0;False;10.0;0.0;0.0;2.0
0.0;1.0;0.0;4.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;6.0;False;0.0;1.0;1.0;0.0
0.0;1.0;0.0;4.0;False;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;10.0;False;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;1.0;0.0;4.0;False;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;11.0;False;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;1.0;0.0;4.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;5.0;False;0.0;1.0;1.0;0.0
0.0;1.0;0.0;4.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;5.0;False;0.0;1.0;1.0;0.0
0.0;2.0;0.0;7.0;False;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;7.0;False;1.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;1.0;0.0;4.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;6.0;False;0.0;1.0;1.0;0.0
0.0;1.0;0.0;4.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;5.0;False;0.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;1.0;0.0;8.0;False;2.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;5.0;3.0;0.0;11.0;False;0.0;1.0;3.0;0.0
0.0;1.0;0.0;5.0;False;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;6.0;False;0.0;1.0;1.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;False;0.0;1.0;0.0;0.0
0.0;1.0;0.0;3.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3.0;False;0.0;0.0;1.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;False;0.0;1.0;0.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;False;0.0;1.0;0.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0
0.0;1.0;0.0;5.0;False;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;6.0;False;0.0;1.0;1.0;0.0
0.0;1.0;1.0;7.0;False;1.0;0.0;5.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;3.0;1.0;0.0;13.0;False;0.0;0.0;2.0;0.0
0.0;1.0;0.0;4.0;False;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5.0;False;0.0;1.0;0.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;False;0.0;1.0;0.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;False;0.0;1.0;0.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;5.0;False;0.0;1.0;0.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;False;0.0;1.0;0.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;6.0;False;0.0;1.0;0.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;False;0.0;1.0;0.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;False;0.0;1.0;0.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;6.0;False;0.0;1.0;0.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;5.0;False;0.0;1.0;0.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;False;0.0;1.0;0.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5.0;False;0.0;1.0;0.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;False;0.0;1.0;0.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0;False;0.0;1.0;0.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;False;0.0;1.0;0.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5.0;False;0.0;1.0;0.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;False;0.0;1.0;0.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;6.0;False;0.0;1.0;0.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5.0;False;0.0;1.0;0.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;5.0;False;0.0;1.0;0.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;9.0;False;0.0;1.0;0.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;7.0;False;0.0;1.0;0.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5.0;False;0.0;1.0;0.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;False;0.0;1.0;0.0;0.0
0.0;1.0;0.0;3.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;5.0;False;0.0;1.0;0.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;False;0.0;1.0;0.0;0.0
0.0;1.0;0.0;3.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;False;0.0;1.0;0.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;5.0;False;0.0;1.0;0.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;False;0.0;1.0;0.0;0.0
0.0;1.0;0.0;3.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0;False;0.0;1.0;0.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0;False;0.0;1.0;0.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;False;0.0;0.0;0.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;False;0.0;0.0;0.0;0.0
0.0;1.0;0.0;3.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5.0;False;0.0;0.0;1.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;7.0;False;0.0;0.0;0.0;0.0
0.0;1.0;0.0;6.0;False;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;4.0;0.0;0.0;14.0;False;0.0;0.0;0.0;0.0
0.0;1.0;0.0;4.0;False;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;4.0;False;0.0;0.0;0.0;0.0
0.0;1.0;0.0;15.0;False;9.0;0.0;26.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;6.0;8.0;0.0;31.0;False;0.0;0.0;8.0;0.0
0.0;1.0;0.0;15.0;False;16.0;0.0;27.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;6.0;8.0;0.0;44.0;False;0.0;0.0;8.0;0.0
0.0;1.0;0.0;10.0;False;10.0;0.0;21.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;5.0;4.0;0.0;25.0;False;0.0;0.0;4.0;0.0
0.0;1.0;0.0;15.0;False;9.0;0.0;26.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;6.0;8.0;0.0;38.0;False;0.0;0.0;8.0;0.0
0.0;1.0;0.0;10.0;False;9.0;0.0;22.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;5.0;4.0;0.0;38.0;False;0.0;0.0;4.0;0.0
0.0;1.0;0.0;13.0;False;3.0;0.0;9.0;0.0;0.0;1.0;0.0;0.0;9.0;0.0;2.0;4.0;0.0;17.0;False;0.0;0.0;5.0;0.0
0.0;1.0;0.0;3.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;1.0;0.0;0.0;7.0;False;0.0;0.0;1.0;0.0
0.0;1.0;0.0;9.0;False;2.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;5.0;2.0;0.0;17.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;1.0;0.0;8.0;False;12.0;0.0;20.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;5.0;3.0;0.0;29.0;False;0.0;0.0;3.0;0.0
0.0;1.0;0.0;6.0;False;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;4.0;0.0;0.0;3.0;False;0.0;0.0;0.0;0.0
0.0;1.0;0.0;4.0;False;44.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;2.0;1.0;0.0;8.0;False;0.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;1.0;0.0;6.0;False;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;9.0;0.0;4.0;0.0;0.0;4.0;False;0.0;0.0;0.0;0.0
0.0;1.0;0.0;8.0;False;4.0;0.0;11.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;3.0;0.0;16.0;False;0.0;0.0;3.0;0.0
0.0;1.0;0.0;4.0;False;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;9.0;False;0.0;0.0;0.0;0.0
0.0;1.0;0.0;4.0;False;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;3.0;0.0;0.0;3.0;False;0.0;0.0;0.0;0.0
0.0;1.0;0.0;3.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;10.0;1.0;1.0;0.0;0.0;4.0;False;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;1.0;0.0;4.0;False;55.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;2.0;1.0;0.0;9.0;False;0.0;1.0;1.0;0.0
0.0;1.0;0.0;4.0;False;69.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;2.0;1.0;0.0;10.0;False;0.0;1.0;1.0;0.0
0.0;1.0;0.0;4.0;False;51.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;2.0;1.0;0.0;9.0;False;0.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;2.0;0.0;18.0;False;11.0;1.0;23.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;3.0;9.0;0.0;33.0;False;0.0;0.0;9.0;1.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;1.0;0.0;4.0;False;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;9.0;0.0;4.0;0.0;0.0;6.0;False;0.0;0.0;0.0;0.0
3.0;1.0;0.0;31.0;False;22.0;0.0;24.0;0.0;1.0;4.0;0.0;0.0;1.0;0.0;5.0;13.0;0.0;45.0;False;0.0;0.0;16.0;0.0
3.0;1.0;0.0;35.0;False;20.0;0.0;25.0;0.0;1.0;4.0;0.0;0.0;1.0;0.0;5.0;14.0;0.0;55.0;False;0.0;0.0;18.0;0.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;1.0;0.0;14.0;False;4.0;0.0;18.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;7.0;6.0;0.0;34.0;False;0.0;0.0;6.0;0.0
0.0;1.0;0.0;24.0;False;12.0;1.0;27.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;7.0;6.0;1.0;40.0;False;0.0;0.0;6.0;0.0
0.0;1.0;0.0;38.0;False;28.0;0.0;27.0;0.0;10.0;4.0;0.0;0.0;1.0;0.0;5.0;15.0;0.0;53.0;False;0.0;0.0;20.0;0.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;1.0;0.0;8.0;False;3.0;0.0;9.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;3.0;0.0;27.0;False;0.0;0.0;3.0;0.0
0.0;1.0;0.0;8.0;False;12.0;0.0;15.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;3.0;0.0;29.0;False;0.0;0.0;3.0;0.0
0.0;1.0;0.0;40.0;False;24.0;0.0;30.0;0.0;7.0;4.0;0.0;0.0;1.0;0.0;7.0;15.0;0.0;67.0;False;0.0;0.0;21.0;0.0
0.0;1.0;0.0;24.0;False;17.0;0.0;25.0;0.0;1.0;4.0;0.0;0.0;1.0;0.0;5.0;12.0;0.0;37.0;False;0.0;0.0;13.0;0.0
0.0;3.0;0.0;24.0;False;12.0;2.0;24.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;4.0;11.0;0.0;35.0;False;0.0;0.0;12.0;1.0
0.0;1.0;0.0;13.0;False;9.0;0.0;17.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;3.0;9.0;0.0;26.0;False;0.0;0.0;9.0;0.0
0.0;1.0;0.0;5.0;False;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;25.0;False;0.0;0.0;0.0;0.0
0.0;1.0;0.0;5.0;False;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;21.0;False;0.0;0.0;0.0;0.0
0.0;2.0;0.0;9.0;False;1.0;1.0;4.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;3.0;1.0;0.0;23.0;False;0.0;0.0;2.0;1.0
0.0;1.0;0.0;5.0;False;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;22.0;False;0.0;0.0;0.0;0.0
0.0;3.0;0.0;25.0;False;12.0;2.0;25.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;4.0;12.0;0.0;37.0;False;0.0;0.0;13.0;1.0
