MaxNumberOfNestedBlocks_mean;NumberOfParameters_CK_mean;NumberOfStringLiterals_75%;NumberOfComparisons_min;NumberOfNumbers_max;CBO_mean;NumberOfParenthesizedExps_50%;NumberOfStringLiterals_std;NumberOfInnerClasses_count;NumberOfParenthesizedExps_max;NumberOfUniqueWords_std;MaxNumberOfNestedBlocks_std;NumberOfParameters_CK_std;RFC_50%;NumberOfModifiers_mean;NumberOfLambdas_75%;NumberOfTryCatch_max;WMC_CK_50%;NumberOfMathOperations_25%;LOCMethod_CK_std;NumberOfTryCatch_mean;IsConstructor_count;NumberOfAssignments_75%;NumberOfNumbers_75%;NumberOfMathOperations_count;NumberOfAnonymousClasses_25%;NumberOfInnerClasses_mean;LOCMethod_CK_50%;NumberOfLoops_max;WMC_CK_mean;NumberOfInnerClasses_75%;NumberOfAnonymousClasses_min;NumberOfModifiers_count;NumberOfModifiers_std;NumberOfModifiers_min;NumberOfMathOperations_50%;CBO_count;NumberOfLogStatements_std;NumberOfInnerClasses_50%;LOCMethod_CK_mean;LOCMethod_CK_count;NumberOfComparisons_max;NumberOfStringLiterals_min;NumberOfInnerClasses_max;NumberOfAnonymousClasses_std;NumberOfMathOperations_mean;NumberOfLogStatements_75%;NumberOfVariables_25%;NumberOfLoops_25%;NumberOfLoops_count;NumberOfStringLiterals_50%;NumberOfParameters_CK_75%;NumberOfVariables_count;NumberOfNumbers_50%;NumberOfParenthesizedExps_75%;MaxNumberOfNestedBlocks_count;RFC_std;NumberOfLoops_75%;NumberOfComparisons_mean;NumberOfTryCatch_std;NumberOfParenthesizedExps_min;CBO_min;NumberOfInnerClasses_min;LOCMethod_CK_75%;NumberOfUniqueWords_min;NumberOfAssignments_mean;MaxNumberOfNestedBlocks_50%;NumberOfAssignments_std;NumberOfLogStatements_50%;Returns_count;NumberOfTryCatch_min;MaxNumberOfNestedBlocks_min;NumberOfNumbers_mean;NumberOfParameters_CK_max;NumberOfAnonymousClasses_mean;NumberOfTryCatch_count;NumberOfUniqueWords_50%;NumberOfVariables_mean;RFC_max;NumberOfParameters_CK_25%;NumberOfAssignments_25%;NumberOfParenthesizedExps_std;NumberOfLoops_std;NumberOfStringLiterals_max;Returns_50%;NumberOfLoops_50%;NumberOfAssignments_50%;NumberOfModifiers_25%;RFC_count;NumberOfLambdas_50%;WMC_CK_25%;NumberOfLoops_mean;NumberOfLambdas_mean;Returns_max;NumberOfAssignments_max;IsConstructor_top;NumberOfParameters_CK_50%;NumberOfVariables_max;NumberOfVariables_50%;NumberOfNumbers_count;MaxNumberOfNestedBlocks_75%;Returns_min;NumberOfAnonymousClasses_count;IsConstructor_freq;NumberOfAnonymousClasses_50%;NumberOfNumbers_std;NumberOfParenthesizedExps_25%;Bugged;NumberOfAnonymousClasses_75%;LOCMethod_CK_25%;WMC_CK_min;NumberOfComparisons_std;NumberOfLogStatements_max;NumberOfMathOperations_std;RFC_mean;RFC_25%;NumberOfLambdas_std;Returns_std;NumberOfTryCatch_25%;MaxNumberOfNestedBlocks_25%;NumberOfVariables_min;MaxNumberOfNestedBlocks_max;Returns_75%;CBO_50%;NumberOfNumbers_25%;NumberOfTryCatch_50%;NumberOfStringLiterals_25%;NumberOfUniqueWords_max;NumberOfModifiers_75%;NumberOfAnonymousClasses_max;NumberOfModifiers_50%;NumberOfNumbers_min;NumberOfInnerClasses_std;RFC_75%;NumberOfLambdas_max;NumberOfParameters_CK_count;IsConstructor_unique;NumberOfUniqueWords_mean;NumberOfComparisons_75%;WMC_CK_count;CBO_std;CBO_75%;NumberOfLambdas_count;RFC_min;NumberOfVariables_75%;Returns_25%;WMC_CK_max;NumberOfComparisons_50%;NumberOfLambdas_25%;WMC_CK_std;NumberOfParenthesizedExps_mean;NumberOfInnerClasses_25%;NumberOfVariables_std;WMC_CK_75%;NumberOfMathOperations_min;NumberOfAssignments_count;NumberOfParameters_CK_min;NumberOfMathOperations_max;NumberOfUniqueWords_25%;NumberOfAssignments_min;NumberOfUniqueWords_count;NumberOfModifiers_max;NumberOfLogStatements_count;NumberOfLogStatements_mean;NumberOfComparisons_25%;NumberOfParenthesizedExps_count;NumberOfComparisons_count;NumberOfLogStatements_25%;NumberOfLogStatements_min;NumberOfStringLiterals_count;NumberOfUniqueWords_75%;Returns_mean;NumberOfLambdas_min;CBO_max;LOCMethod_CK_min;CBO_25%;NumberOfStringLiterals_mean;LOCMethod_CK_max;NumberOfLoops_min;NumberOfMathOperations_75%;NumberOfTryCatch_75%
1.0;2.0;8.0;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;6.0;0.0;1.0;0.0;0.0;21.0;0.0;4.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;21.0;1.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;8.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;21.0;20.0;6.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;1.0;20.0;0.0;5.0;2.0;6.0;0.0;0.0;8.0;0.0;0.0;6.0;1.0;1.0;0.0;4.0;0.0;0.0;0.0;6.0;True;2.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;False;0.0;21.0;4.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;6.0;0.0;0.0;8.0;20.0;1.0;0.0;1.0;0.0;0.0;5.0;0.0;1.0;1.0;20.0;0.0;1.0;0.0;6.0;1.0;5.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;2.0;0.0;20.0;6.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;20.0;0.0;0.0;6.0;21.0;6.0;8.0;21.0;0.0;0.0;0.0
0.0;0.5;3.5;0.0;0.0;4.5;0.0;1.4142135623730951;2.0;0.0;14.849242404917495;0.0;0.7071067811865476;6.0;4.0;0.0;0.0;1.0;0.25;12.020815280171306;0.0;2.0;1.0;0.0;2.0;0.5;0.0;12.5;0.0;1.0;0.0;0.0;2.0;0.0;4.0;0.5;2.0;0.0;0.0;12.5;2.0;0.0;2.0;0.0;1.4142135623730951;0.5;0.0;1.0;0.0;2.0;3.0;0.75;2.0;0.0;0.0;2.0;1.4142135623730951;0.0;0.0;0.0;0.0;4.0;0.0;16.75;8.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;2.0;18.5;1.0;7.0;0.25;1.0;0.0;0.0;4.0;0.0;0.0;1.0;4.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;False;0.5;1.0;1.0;2.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;False;1.5;8.25;1.0;0.0;0.0;0.7071067811865476;6.0;5.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.5;0.0;0.0;2.5;29.0;4.0;2.0;4.0;0.0;0.0;6.5;0.0;2.0;1.0;18.5;0.0;2.0;0.7071067811865476;4.75;2.0;5.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;1.0;13.25;1.0;2.0;4.0;2.0;0.0;0.0;2.0;2.0;0.0;0.0;2.0;23.75;0.0;0.0;5.0;4.0;4.25;3.0;21.0;0.0;0.75;0.0
0.0;0.75;0.0;0.0;0.0;2.0;0.0;0.0;4.0;0.0;0.5;0.0;0.5;3.0;9.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;4.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;4.0;0.0;9.0;0.0;4.0;0.0;0.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;4.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;3.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;4.0;5.0;0.0;3.0;0.75;0.0;0.0;0.0;0.0;1.0;0.0;0.0;9.0;4.0;0.0;1.0;0.0;0.0;1.0;0.0;False;1.0;0.0;0.0;4.0;0.0;1.0;4.0;4.0;0.0;0.0;0.0;False;0.0;3.0;1.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;5.0;9.0;0.0;9.0;0.0;0.0;3.0;0.0;4.0;1.0;4.75;0.0;4.0;0.0;2.0;4.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;4.75;0.0;4.0;9.0;4.0;0.0;0.0;4.0;4.0;0.0;0.0;4.0;5.0;1.0;0.0;2.0;3.0;2.0;0.0;3.0;0.0;0.0;0.0
0.0;1.5;1.0;0.0;0.0;1.75;0.0;0.5773502691896257;4.0;0.0;5.123475382979799;0.0;1.2909944487358056;2.0;7.25;0.0;0.0;1.0;0.0;0.8164965809277259;0.0;4.0;0.25;0.0;4.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;4.0;3.5;2.0;0.0;4.0;0.0;0.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.5;2.25;4.0;0.0;0.0;4.0;2.217355782608345;0.0;0.0;0.0;0.0;0.0;0.0;3.25;3.0;0.25;0.0;0.5;0.0;4.0;0.0;0.0;0.0;3.0;0.0;4.0;6.5;0.25;5.0;0.75;0.0;0.0;0.0;1.0;1.0;0.0;0.0;7.25;4.0;0.0;1.0;0.0;0.0;1.0;1.0;False;1.5;1.0;0.0;4.0;0.0;0.0;4.0;3.0;0.0;0.0;0.0;False;0.0;2.75;1.0;0.0;0.0;0.0;2.25;0.75;0.0;0.5;0.0;0.0;0.0;0.0;1.0;1.5;0.0;0.0;0.0;15.0;9.0;0.0;9.0;0.0;0.0;3.5;0.0;4.0;2.0;7.75;0.0;4.0;1.707825127659933;2.5;4.0;0.0;0.25;0.75;1.0;0.0;0.0;0.0;0.0;0.0;0.5;1.0;0.0;4.0;0.0;0.0;5.25;0.0;4.0;9.0;4.0;0.0;0.0;4.0;4.0;0.0;0.0;4.0;9.0;0.75;0.0;4.0;2.0;0.75;0.5;4.0;0.0;0.0;0.0
1.0;1.0;4.75;1.0;1.0;9.0;0.0;0.7071067811865476;2.0;0.0;1.4142135623730951;0.0;0.0;19.0;9.0;0.0;0.0;3.5;1.0;3.5355339059327378;0.0;2.0;6.0;0.75;2.0;0.0;0.0;18.5;0.0;3.5;0.0;0.0;2.0;0.0;9.0;1.0;2.0;0.0;0.0;18.5;2.0;2.0;4.0;0.0;0.0;1.0;0.0;5.25;0.0;2.0;4.5;1.0;2.0;0.5;0.0;2.0;1.4142135623730951;0.0;1.5;0.0;0.0;9.0;0.0;19.75;13.0;6.0;1.0;0.0;0.0;2.0;0.0;1.0;0.5;1.0;0.0;2.0;14.0;5.5;20.0;1.0;6.0;0.0;0.0;5.0;2.5;0.0;6.0;9.0;2.0;0.0;3.25;0.0;0.0;3.0;6.0;False;1.0;6.0;5.5;2.0;1.0;2.0;2.0;2.0;0.0;0.7071067811865476;0.0;False;0.0;17.25;3.0;0.7071067811865476;0.0;0.0;19.0;18.5;0.0;0.7071067811865476;0.0;1.0;5.0;1.0;2.75;9.0;0.25;0.0;4.25;15.0;9.0;0.0;9.0;0.0;0.0;19.5;0.0;2.0;1.0;14.0;1.75;2.0;0.0;9.0;2.0;18.0;5.75;2.25;4.0;1.5;0.0;0.7071067811865476;0.0;0.0;0.7071067811865476;3.75;1.0;2.0;1.0;1.0;13.5;6.0;2.0;9.0;2.0;0.0;1.25;2.0;2.0;0.0;0.0;2.0;14.5;2.5;0.0;9.0;16.0;9.0;4.5;21.0;0.0;1.0;0.0
0.6666666666666666;1.3333333333333333;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;3.0;0.0;1.5275252316519463;1.1547005383792517;0.5773502691896257;2.0;1.0;0.0;0.0;1.0;0.0;2.8867513459481287;0.0;3.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;1.6666666666666667;0.0;0.0;3.0;0.0;1.0;0.0;3.0;0.0;0.0;4.666666666666667;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.5;3.0;0.0;0.0;3.0;1.1547005383792517;0.5;0.0;0.0;0.0;0.0;0.0;5.5;4.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;2.0;0.0;3.0;6.0;0.0;2.0;1.0;0.0;0.0;0.5773502691896258;0.0;1.0;0.0;0.0;1.0;3.0;0.0;1.0;0.3333333333333333;0.0;2.0;0.0;False;1.0;0.0;0.0;3.0;1.0;0.0;3.0;2.0;0.0;0.0;0.0;False;0.0;3.0;1.0;0.0;0.0;0.0;1.3333333333333333;1.0;0.0;1.0;0.0;0.0;0.0;2.0;1.5;1.0;0.0;0.0;0.0;7.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;3.0;2.0;5.666666666666668;0.0;3.0;0.5773502691896258;1.0;3.0;0.0;0.0;0.5;3.0;0.0;0.0;1.1547005383792517;0.0;0.0;0.0;2.0;0.0;3.0;1.0;0.0;5.0;0.0;3.0;1.0;3.0;0.0;0.0;3.0;3.0;0.0;0.0;3.0;6.5;1.0;0.0;1.0;3.0;0.5;0.0;8.0;0.0;0.0;0.0
0.5;2.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;9.899494936611664;0.7071067811865476;0.0;3.5;1.0;0.0;0.0;3.5;0.0;6.363961030678928;0.0;2.0;3.0;0.0;2.0;0.0;0.0;8.5;0.0;3.5;0.0;0.0;2.0;0.0;1.0;0.0;2.0;0.0;0.0;8.5;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;2.0;0.0;2.0;2.0;0.0;0.0;2.0;3.5355339059327378;0.0;0.5;0.0;0.0;2.0;0.0;10.75;5.0;2.0;0.5;2.8284271247461903;0.0;2.0;0.0;0.0;0.0;2.0;0.0;2.0;12.0;1.0;6.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;2.0;0.0;2.25;0.0;0.0;0.0;4.0;True;2.0;2.0;1.0;2.0;0.75;0.0;2.0;1.0;0.0;0.0;0.0;False;0.0;6.25;1.0;0.7071067811865476;0.0;0.0;3.5;2.25;0.0;0.0;0.0;0.25;0.0;1.0;0.0;2.0;0.0;0.0;0.0;19.0;1.0;0.0;1.0;0.0;0.0;4.75;0.0;2.0;2.0;12.0;0.75;2.0;0.0;2.0;2.0;1.0;1.5;0.0;6.0;0.5;0.0;3.5355339059327378;0.0;0.0;1.4142135623730951;4.75;0.0;2.0;2.0;0.0;8.5;0.0;2.0;1.0;2.0;0.0;0.25;2.0;2.0;0.0;0.0;2.0;15.5;0.0;0.0;2.0;4.0;2.0;0.0;13.0;0.0;0.0;0.0
0.7142857142857143;0.5714285714285714;0.5;0.0;4.0;1.2857142857142858;0.0;1.4960264830861911;7.0;0.0;4.466808810815722;0.7559289460184544;0.5345224838248488;1.0;2.2857142857142856;0.0;1.0;2.0;0.0;4.4986770542121866;0.14285714285714285;7.0;3.5;2.0;7.0;0.0;0.0;7.0;1.0;2.0;0.0;0.0;7.0;3.4016802570830444;1.0;0.0;7.0;0.0;0.0;7.2857142857142865;7.0;1.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;7.0;0.0;1.0;7.0;0.0;0.0;7.0;4.3094580368566735;0.0;0.2857142857142857;0.3779644730092273;0.0;0.0;0.0;9.5;3.0;1.8571428571428568;1.0;2.2677868380553634;0.0;7.0;0.0;0.0;1.1428571428571428;1.0;0.0;7.0;10.0;0.8571428571428571;10.0;0.0;0.0;0.0;0.3779644730092273;4.0;1.0;0.0;1.0;1.0;7.0;0.0;1.0;0.14285714285714285;0.0;2.0;5.0;False;1.0;3.0;0.0;7.0;1.0;0.0;7.0;7.0;0.0;1.6761634196950517;0.0;False;0.0;3.5;1.0;0.4879500364742666;0.0;0.4879500364742666;3.7142857142857135;0.5;0.0;0.5773502691896257;0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;14.0;1.0;0.0;1.0;0.0;0.0;7.0;0.0;7.0;1.0;9.428571428571429;0.5;7.0;1.3801311186847085;2.5;7.0;0.0;1.5;1.0;4.0;0.0;0.0;1.1547005383792517;0.0;0.0;1.2149857925879115;2.5;0.0;7.0;0.0;1.0;6.5;0.0;7.0;10.0;7.0;0.0;0.0;7.0;7.0;0.0;0.0;7.0;13.0;1.0;0.0;3.0;3.0;0.0;0.7142857142857143;15.0;0.0;0.5;0.0
0.14285714285714285;1.0;0.0;0.0;0.0;1.4285714285714286;0.0;0.3779644730092273;7.0;0.0;4.140393356054124;0.3779644730092273;0.5773502691896257;0.0;588.7142857142858;0.0;0.0;1.0;0.0;5.871642911161278;0.0;7.0;0.0;0.0;7.0;0.0;0.0;1.0;0.0;1.4285714285714286;0.0;0.0;7.0;547.8864585190727;1.0;0.0;7.0;0.3779644730092273;0.0;3.8571428571428568;7.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;1.0;7.0;0.0;0.0;7.0;3.3594217189442412;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;3.0;4.0;0.5714285714285714;0.0;1.5118578920369092;0.0;7.0;0.0;0.0;0.0;2.0;0.0;7.0;5.0;0.2857142857142857;9.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;7.0;0.0;1.0;0.0;0.0;2.0;4.0;False;1.0;2.0;0.0;7.0;0.0;0.0;7.0;6.0;0.0;0.0;0.0;False;0.0;1.0;1.0;0.7559289460184545;1.0;0.0;1.4285714285714286;0.0;0.0;0.7867957924694431;0.0;0.0;0.0;1.0;0.5;1.0;0.0;0.0;0.0;16.0;1028.0;0.0;1028.0;0.0;0.0;0.5;0.0;7.0;2.0;6.857142857142858;0.0;7.0;0.9759000729485332;2.0;7.0;0.0;0.0;0.0;4.0;0.0;0.0;1.1338934190276817;0.0;0.0;0.7559289460184545;1.0;0.0;7.0;0.0;0.0;5.0;0.0;7.0;1028.0;7.0;0.14285714285714285;0.0;7.0;7.0;0.0;0.0;7.0;6.5;0.42857142857142855;0.0;3.0;1.0;1.0;0.14285714285714285;17.0;0.0;0.0;0.0
1.5;0.75;2.0;0.0;0.0;5.0;0.0;1.1547005383792517;4.0;0.0;18.12916618784953;2.3804761428476167;0.957427107756338;2.5;4.5;0.0;1.0;1.5;0.0;20.07485989988473;0.25;4.0;4.0;0.0;4.0;0.0;0.0;21.5;1.0;3.75;0.0;0.0;4.0;3.3166247903554;1.0;0.0;4.0;0.5;0.0;22.5;4.0;6.0;0.0;0.0;0.5;0.0;0.25;0.0;0.0;4.0;1.0;1.25;4.0;0.0;0.0;4.0;10.436314802968845;0.25;1.75;0.5;0.0;0.0;0.0;37.25;14.0;3.0;0.5;4.760952285695233;0.0;4.0;0.0;0.0;0.0;2.0;0.25;4.0;24.5;2.25;22.0;0.0;0.0;0.0;0.5;2.0;1.0;0.0;1.0;3.25;4.0;0.0;1.0;0.25;0.0;2.0;10.0;False;0.5;7.0;1.0;4.0;2.0;1.0;4.0;4.0;0.0;0.0;0.0;False;0.25;6.75;1.0;2.8722813232690143;1.0;0.0;6.75;0.0;0.0;0.5;0.0;0.0;0.0;5.0;1.25;3.5;0.0;0.0;0.0;53.0;5.25;1.0;4.0;0.0;0.0;9.25;0.0;4.0;1.0;29.0;2.25;4.0;5.597618541248888;6.25;4.0;0.0;3.25;1.0;11.0;0.5;0.0;4.856267428111155;0.0;0.0;3.304037933599835;4.25;0.0;4.0;0.0;0.0;15.5;0.0;4.0;9.0;4.0;0.25;0.0;4.0;4.0;0.0;0.0;4.0;38.0;1.25;0.0;13.0;3.0;2.25;1.0;44.0;0.0;0.0;0.25
0.0;1.0;3.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;5.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;10.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;10.0;0.0;2.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;False;0.0;5.0;1.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;10.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;1.0;10.0;0.0;1.0;0.0;1.0;1.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;10.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;10.0;0.0;0.0;1.0;5.0;1.0;3.0;5.0;0.0;0.0;0.0
0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;1.0;5.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;True;3.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;False;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;5.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;3.0;0.0;5.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;5.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;0.0;0.0
0.2857142857142857;0.8571428571428571;0.0;0.0;0.0;4.142857142857143;0.0;0.7559289460184546;7.0;0.0;15.004761149143867;0.7559289460184545;0.8997354108424372;0.0;2.142857142857143;0.0;1.0;1.0;0.0;30.176465127961027;0.14285714285714285;7.0;1.0;0.0;7.0;0.0;0.0;3.0;0.0;4.571428571428571;0.0;0.0;7.0;3.0237157840738185;1.0;0.0;7.0;0.0;0.0;14.571428571428573;7.0;2.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;7.0;0.0;1.5;7.0;0.0;0.0;7.0;2.7342623276105886;0.0;0.2857142857142857;0.3779644730092273;0.0;0.0;0.0;3.5;3.0;3.7142857142857135;0.0;8.957571949925674;0.0;7.0;0.0;0.0;0.0;2.0;0.0;7.0;4.0;0.5714285714285714;7.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;7.0;0.0;1.0;0.0;0.0;1.0;24.0;False;1.0;4.0;0.0;7.0;0.0;0.0;7.0;6.0;0.0;0.0;0.0;True;0.0;3.0;1.0;0.7559289460184545;0.0;0.3779644730092273;1.8571428571428568;0.0;0.0;0.5345224838248488;0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;44.0;1.0;0.0;1.0;0.0;0.0;3.0;0.0;7.0;2.0;10.142857142857142;0.0;7.0;8.355209381548963;2.0;7.0;0.0;0.0;0.0;26.0;0.0;0.0;9.449111825230679;0.0;0.0;1.5118578920369092;1.0;0.0;7.0;0.0;1.0;3.5;0.0;7.0;9.0;7.0;0.0;0.0;7.0;7.0;0.0;0.0;7.0;6.5;0.5714285714285714;0.0;23.0;3.0;0.5;0.2857142857142857;83.0;0.0;0.0;0.0
1.0;0.8333333333333334;1.75;0.0;0.0;3.1666666666666665;0.0;0.8944271909999159;6.0;0.0;14.162156144693036;0.8944271909999159;0.7527726527090809;3.0;4.833333333333333;0.0;1.0;2.0;0.0;13.141537200799608;0.5;6.0;2.75;0.0;6.0;0.0;0.0;10.5;0.0;2.1666666666666665;0.0;0.0;6.0;3.8686776379877754;1.0;0.0;6.0;0.5163977794943223;0.0;15.5;6.0;0.0;0.0;0.0;0.40824829046386296;0.0;0.75;0.25;0.0;6.0;1.0;1.0;6.0;0.0;0.0;6.0;4.501851470969102;0.0;0.0;0.5477225575051661;0.0;0.0;0.0;18.0;4.0;2.0;1.0;1.8973665961010275;0.0;6.0;0.0;0.0;0.0;2.0;0.16666666666666666;6.0;15.5;1.1666666666666667;12.0;0.25;0.5;0.0;0.0;2.0;1.0;0.0;2.0;1.75;6.0;0.0;1.25;0.0;0.0;2.0;5.0;False;1.0;2.0;1.5;6.0;1.75;0.0;6.0;5.0;0.0;0.0;0.0;False;0.0;8.25;1.0;0.0;1.0;0.0;4.666666666666667;2.0;0.0;0.6324555320336759;0.0;0.25;0.0;2.0;1.0;3.5;0.0;0.5;0.25;44.0;7.75;1.0;4.0;0.0;0.0;7.0;0.0;6.0;2.0;17.166666666666668;0.0;6.0;2.3166067138525412;4.75;6.0;0.0;2.0;1.0;4.0;0.0;0.0;1.1690451944500122;0.0;0.0;0.9831920802501752;2.75;0.0;6.0;0.0;0.0;9.0;0.0;6.0;10.0;6.0;0.3333333333333333;0.0;6.0;6.0;0.0;0.0;6.0;16.75;1.0;0.0;6.0;4.0;1.5;1.0;40.0;0.0;0.0;1.0
0.6;0.8;0.0;0.0;0.0;1.2;0.0;0.0;5.0;0.0;3.4205262752974135;1.3416407864998738;0.4472135954999579;0.0;417.0;0.0;0.0;1.0;0.0;4.658325879540847;0.0;5.0;1.0;0.0;5.0;0.0;0.0;2.0;1.0;1.6;0.0;0.0;5.0;555.063960278453;1.0;0.0;5.0;0.0;0.0;4.2;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;1.0;5.0;0.0;0.0;5.0;1.4142135623730951;0.0;0.2;0.0;0.0;0.0;0.0;5.0;1.0;0.6;0.0;0.8944271909999159;0.0;5.0;0.0;0.0;0.0;1.0;0.0;5.0;4.0;0.6;3.0;1.0;0.0;0.0;0.4472135954999579;0.0;0.0;0.0;0.0;17.0;5.0;0.0;1.0;0.2;0.0;1.0;2.0;False;1.0;2.0;0.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;False;0.0;1.0;1.0;0.4472135954999579;0.0;0.0;1.0;0.0;0.0;0.5477225575051662;0.0;0.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;10.0;1025.0;0.0;17.0;0.0;0.0;2.0;0.0;5.0;1.0;5.2;0.0;5.0;0.8366600265340756;2.0;5.0;0.0;1.0;0.0;4.0;0.0;0.0;1.3416407864998738;0.0;0.0;0.8944271909999159;1.0;0.0;5.0;0.0;0.0;4.0;0.0;5.0;1025.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0;5.0;7.0;0.4;0.0;2.0;1.0;1.0;0.0;12.0;0.0;0.0;0.0
