ThrowsCount;NumberOfComparisons;CyclomaticComplexity;NPathComplexity;NumberOfAnonymousClasses;NumberOfModifiers;NumberOfLogStatements;NumberOfPublicMethods_Checkstyle;NestedForDepth;NestedIfElseDepth;NumberOfProtectedMethod;NCSSForThisMethod;NumberOfUniqueWords;IsConstructor;NCSSForThisFile;NumberOfPrivateMethod;NumberOfAssignments;NumberOfNumbers;FileLength;NumberOfTryCatch;NumberOfMathOperations;NestedTryDepth;LOCMethod_CK;NumberOfMethods_Checkstyle;BuggedMethods;MethodLength;AnonymousInnerClassLength;NumberOfLambdas;NumberOfInnerClasses;NumberOfParameters_CK;ClassDataAbstractionCoupling;RFC;Maximum Depth;NumberOfLoops;BooleanExpressionComplexity;NumberOfPackageMethod;CBO;Returns;ClassFanOutComplexity;WMC_CK;ExecutableStatementCount;NumberOfParenthesizedExps;NumberOfStringLiterals;MaxNumberOfNestedBlocks;NumberOfVariables;NCSSForThisClass
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;7.0;True;13.0;0.0;1.0;0.0;40.0;0.0;0.0;0.0;4.0;1.0;False;3.0;0.0;0.0;0.0;2.0;1.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;7.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;2.0;5.0;False;13.0;0.0;0.0;0.0;39.0;0.0;0.0;0.0;3.0;1.0;False;3.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;3.0;1.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;7.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;3.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;7.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;False;7.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;4.0;2.0;0.0;3.0;3.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;False;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.0;1.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;2.0;8.0;True;24.0;0.0;0.0;0.0;59.0;0.0;0.0;0.0;3.0;3.0;False;3.0;0.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;10.0;1.0;1.0;0.0;0.0;0.0;0.0;12.0
0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;4.0;False;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;False;3.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;7.0;True;15.0;0.0;0.0;0.0;44.0;0.0;0.0;0.0;3.0;1.0;False;3.0;0.0;0.0;0.0;2.0;3.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;6.0;1.0;1.0;0.0;0.0;0.0;0.0;9.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;False;3.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;6.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.0;1.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;2.0;6.0;True;24.0;0.0;0.0;0.0;64.0;0.0;0.0;0.0;3.0;3.0;False;3.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;10.0;1.0;1.0;0.0;0.0;0.0;0.0;13.0
0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;4.0;False;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;False;3.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;2.0;8.0;True;21.0;0.0;0.0;0.0;54.0;0.0;0.0;0.0;3.0;2.0;False;3.0;0.0;0.0;0.0;2.0;3.0;1.0;2.0;0.0;0.0;0.0;5.0;0.0;7.0;1.0;1.0;0.0;0.0;0.0;0.0;13.0
0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;False;3.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;2.0;5.0;True;23.0;0.0;0.0;0.0;55.0;0.0;0.0;0.0;3.0;2.0;False;3.0;0.0;0.0;0.0;1.0;3.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;8.0;1.0;1.0;0.0;0.0;0.0;0.0;14.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;4.0;True;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;False;3.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;18.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;False;4.0;16.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;6.0;False;0.0;0.0;1.0;4.0;0.0;0.0;1.0;0.0;7.0;0.0;False;7.0;0.0;0.0;0.0;1.0;0.0;9.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;2.0;3.0;0.0;1.0;1.0;1.0;0.0
0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;False;3.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;False;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.0;1.0;0.0;10.0;0.0;3.0;0.0;0.0;0.0;2.0;7.0;False;30.0;1.0;1.0;0.0;96.0;0.0;0.0;0.0;6.0;4.0;False;3.0;0.0;0.0;0.0;1.0;3.0;3.0;0.0;0.0;0.0;0.0;2.0;1.0;11.0;1.0;1.0;0.0;1.0;0.0;1.0;18.0
0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;7.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;False;3.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;4.0;False;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;False;3.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;3.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;8.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;False;7.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;3.0;2.0;0.0;3.0;3.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;False;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;7.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;False;3.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;4.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;False;3.0;0.0;0.0;0.0;2.0;0.0;3.0;2.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;9.0;True;15.0;0.0;0.0;0.0;44.0;0.0;0.0;0.0;3.0;1.0;False;3.0;0.0;0.0;0.0;3.0;3.0;0.0;2.0;0.0;0.0;0.0;6.0;0.0;6.0;1.0;1.0;0.0;0.0;0.0;0.0;9.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
