ThrowsCount_75%;ClassDataAbstractionCoupling_count;MethodLength_max;BooleanExpressionComplexity_count;ThrowsCount_25%;NumberOfMethods_Checkstyle_50%;NumberOfPackageMethod_min;AnonymousInnerClassLength_25%;NestedTryDepth_max;ExecutableStatementCount_std;NestedIfElseDepth_75%;AnonymousInnerClassLength_50%;NestedIfElseDepth_max;NCSSForThisMethod_25%;ClassDataAbstractionCoupling_std;CyclomaticComplexity_std;MethodLength_count;CyclomaticComplexity_50%;NCSSForThisClass_std;NumberOfPrivateMethod_25%;NestedTryDepth_mean;NestedIfElseDepth_min;NCSSForThisClass_mean;AnonymousInnerClassLength_max;CyclomaticComplexity_25%;ClassDataAbstractionCoupling_mean;NumberOfMethods_Checkstyle_std;NumberOfMethods_Checkstyle_75%;NestedTryDepth_75%;NPathComplexity_25%;NumberOfMethods_Checkstyle_min;NumberOfProtectedMethod_std;NPathComplexity_min;ExecutableStatementCount_min;FileLength_max;ClassDataAbstractionCoupling_50%;NumberOfPrivateMethod_count;CyclomaticComplexity_max;NPathComplexity_count;MethodLength_std;NumberOfProtectedMethod_mean;NCSSForThisClass_max;CyclomaticComplexity_mean;BooleanExpressionComplexity_75%;FileLength_25%;NumberOfMethods_Checkstyle_25%;ExecutableStatementCount_50%;NCSSForThisClass_50%;NumberOfPrivateMethod_mean;CyclomaticComplexity_min;CyclomaticComplexity_count;ClassDataAbstractionCoupling_max;NumberOfPrivateMethod_50%;NumberOfPackageMethod_count;ThrowsCount_max;NumberOfPackageMethod_mean;ClassFanOutComplexity_min;ExecutableStatementCount_max;NumberOfProtectedMethod_count;NPathComplexity_std;NestedForDepth_std;FileLength_std;NCSSForThisFile_25%;NumberOfPrivateMethod_max;NumberOfPackageMethod_75%;NCSSForThisClass_75%;NCSSForThisFile_mean;NCSSForThisFile_min;NumberOfPackageMethod_25%;NumberOfProtectedMethod_75%;FileLength_50%;NumberOfPrivateMethod_std;NumberOfProtectedMethod_25%;NCSSForThisMethod_50%;ClassFanOutComplexity_count;ClassDataAbstractionCoupling_75%;ExecutableStatementCount_count;ExecutableStatementCount_75%;NestedTryDepth_25%;NumberOfMethods_Checkstyle_count;CyclomaticComplexity_75%;MethodLength_25%;NestedTryDepth_50%;AnonymousInnerClassLength_min;BooleanExpressionComplexity_25%;ClassFanOutComplexity_75%;MethodLength_mean;NCSSForThisMethod_min;NCSSForThisMethod_count;NestedTryDepth_count;NCSSForThisClass_min;NestedForDepth_75%;NumberOfPublicMethods_Checkstyle_mean;BooleanExpressionComplexity_max;NPathComplexity_75%;NCSSForThisFile_50%;NestedForDepth_min;NumberOfPublicMethods_Checkstyle_50%;NCSSForThisMethod_mean;NumberOfPackageMethod_max;ExecutableStatementCount_25%;ClassFanOutComplexity_50%;NumberOfProtectedMethod_max;NCSSForThisMethod_75%;NumberOfPublicMethods_Checkstyle_min;AnonymousInnerClassLength_75%;NumberOfPublicMethods_Checkstyle_75%;NestedIfElseDepth_count;FileLength_mean;NestedForDepth_50%;ClassFanOutComplexity_25%;NestedTryDepth_min;NumberOfPrivateMethod_min;NumberOfProtectedMethod_50%;NumberOfPrivateMethod_75%;NestedIfElseDepth_std;NumberOfMethods_Checkstyle_mean;ExecutableStatementCount_mean;ThrowsCount_std;NCSSForThisFile_std;ThrowsCount_min;ClassDataAbstractionCoupling_min;AnonymousInnerClassLength_count;NCSSForThisClass_count;FileLength_75%;AnonymousInnerClassLength_mean;ThrowsCount_count;NPathComplexity_max;AnonymousInnerClassLength_std;ClassDataAbstractionCoupling_25%;NumberOfMethods_Checkstyle_max;MethodLength_min;ClassFanOutComplexity_max;NestedForDepth_max;NumberOfPackageMethod_50%;NestedForDepth_25%;BooleanExpressionComplexity_std;NestedTryDepth_std;NestedForDepth_mean;Bugged;FileLength_count;NCSSForThisClass_25%;NestedIfElseDepth_25%;FileLength_min;NCSSForThisFile_max;NumberOfPublicMethods_Checkstyle_25%;NumberOfPublicMethods_Checkstyle_count;ClassFanOutComplexity_mean;MethodLength_75%;NestedForDepth_count;ThrowsCount_50%;NestedIfElseDepth_mean;NCSSForThisMethod_std;NCSSForThisMethod_max;BooleanExpressionComplexity_50%;ThrowsCount_mean;NPathComplexity_50%;NumberOfPublicMethods_Checkstyle_max;NestedIfElseDepth_50%;MethodLength_50%;NumberOfPublicMethods_Checkstyle_std;NumberOfProtectedMethod_min;BooleanExpressionComplexity_mean;NCSSForThisFile_count;BooleanExpressionComplexity_min;ClassFanOutComplexity_std;NPathComplexity_mean;NumberOfPackageMethod_std;NCSSForThisFile_75%
0.0;5.0;3.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5.0;1.0;3.5777087639996643;0.0;0.0;0.0;1.6;0.0;1.0;0.0;2.23606797749979;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.0;0.0;5.0;1.0;5.0;1.3416407864998738;0.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;21.91346617949794;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5.0;0.0;5.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.6;1.0;5.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;9.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6.708203932499369;0.0;0.0;5.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;False;5.0;0.0;0.0;0.0;15.0;0.0;5.0;0.4;0.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;2.23606797749979;0.0;0.0;5.0;0.0;0.8944271909999161;0.0;0.0;0.0
0.0;10.0;21.0;10.0;0.0;0.0;0.0;0.0;0.0;3.9944405810520647;0.0;0.0;0.0;1.25;0.6324555320336759;0.6749485577105528;10.0;1.0;16.760071598892413;0.0;0.0;0.0;5.3;0.0;1.0;0.2;3.1622776601683795;0.0;0.0;0.25;0.0;0.31622776601683794;0.0;0.0;144.0;0.0;10.0;3.0;10.0;7.355270219373318;0.1;53.0;1.3;0.0;0.0;0.0;1.0;0.0;0.0;1.0;10.0;2.0;0.0;10.0;0.0;0.0;0.0;12.0;10.0;1.3165611772087666;0.0;45.53679830642466;0.0;0.0;0.0;0.0;7.2;0.0;0.0;0.0;0.0;0.0;0.0;2.0;10.0;0.0;10.0;4.5;0.0;10.0;1.0;3.0;0.0;0.0;0.0;0.0;6.9;1.0;10.0;10.0;0.0;0.0;0.9;0.0;1.0;0.0;0.0;0.0;4.2;0.0;1.0;0.0;1.0;5.0;0.0;0.0;0.0;10.0;14.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.2;0.0;22.76839915321233;0.0;0.0;10.0;10.0;0.0;0.0;10.0;4.0;0.0;0.0;10.0;2.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;False;10.0;0.0;0.0;0.0;72.0;0.0;10.0;1.1;6.75;10.0;0.0;0.0;4.661902329879224;14.0;0.0;0.0;1.0;9.0;0.0;3.0;2.846049894151541;0.0;0.0;10.0;0.0;3.478505426185217;1.2;0.0;0.0
0.0;6.0;11.0;6.0;0.0;0.0;0.0;0.0;0.0;2.2509257354845507;0.0;0.0;0.0;1.25;0.40824829046386296;0.40824829046386296;6.0;1.0;7.756717518813398;0.0;0.0;0.0;3.1666666666666665;0.0;1.0;0.16666666666666666;2.449489742783178;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71.0;0.0;6.0;2.0;6.0;3.4302575219167832;0.0;19.0;1.1666666666666667;0.0;0.0;0.0;1.0;0.0;0.0;1.0;6.0;1.0;0.0;6.0;0.0;0.0;0.0;6.0;6.0;0.8164965809277259;0.0;28.985628622934275;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;6.0;0.0;6.0;1.75;0.0;6.0;1.0;2.25;0.0;0.0;0.0;0.0;4.166666666666667;1.0;6.0;6.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.833333333333333;0.0;0.25;0.0;0.0;2.75;0.0;0.0;0.0;6.0;11.833333333333336;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.6666666666666667;0.0;12.247448713915892;0.0;0.0;6.0;6.0;0.0;0.0;6.0;2.0;0.0;0.0;6.0;2.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;False;6.0;0.0;0.0;0.0;30.0;0.0;6.0;0.8333333333333334;3.75;6.0;0.0;0.0;2.6394443859772205;8.0;0.0;0.0;0.5;6.0;0.0;3.0;2.449489742783178;0.0;0.0;6.0;0.0;2.041241452319315;0.6666666666666666;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;24.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;24.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;24.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;24.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;24.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;24.0;4.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;2.0;3.0;2.0;0.0;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;4.242640687119285;0.0;0.0;0.0;3.0;0.0;1.0;0.0;2.1213203435596424;2.25;0.0;0.0;0.0;0.0;0.0;0.0;50.0;0.0;2.0;1.0;2.0;2.1213203435596424;0.0;6.0;1.0;0.0;12.5;0.75;0.0;3.0;0.0;1.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;35.355339059327385;3.5;0.0;0.0;4.5;7.0;0.0;0.0;0.0;25.0;0.0;0.0;1.0;2.0;0.0;2.0;0.0;0.0;2.0;1.0;0.75;0.0;0.0;0.0;3.0;1.5;1.0;2.0;2.0;0.0;0.0;1.5;0.0;0.0;7.0;0.0;1.5;1.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;2.25;2.0;25.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.5;0.0;0.0;9.899494936611664;0.0;0.0;2.0;2.0;37.5;0.0;2.0;0.0;0.0;0.0;3.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;False;2.0;1.5;0.0;0.0;14.0;0.75;2.0;2.0;2.25;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;1.5;2.1213203435596424;0.0;0.0;2.0;0.0;2.8284271247461903;0.0;0.0;10.5
0.0;5.0;15.0;5.0;0.0;0.0;0.0;0.0;0.0;2.9495762407505253;0.0;0.0;0.0;1.0;0.4472135954999581;0.8944271909999159;5.0;1.0;12.521980673998824;0.0;0.0;0.0;5.6;0.0;1.0;0.2;2.23606797749979;0.0;0.0;0.0;0.0;0.0;0.0;0.0;84.0;0.0;5.0;3.0;5.0;5.385164807134505;0.0;28.0;1.6;0.0;0.0;0.0;1.0;0.0;0.0;1.0;5.0;1.0;0.0;5.0;0.0;0.0;0.0;7.0;5.0;1.6733200530681511;0.0;37.56594202199646;0.0;0.0;0.0;0.0;7.2;0.0;0.0;0.0;0.0;0.0;0.0;2.0;5.0;0.0;5.0;1.0;0.0;5.0;2.0;3.0;0.0;0.0;0.0;0.0;6.0;1.0;5.0;5.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;3.8;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;16.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.8;0.0;16.09968943799849;0.0;0.0;5.0;5.0;0.0;0.0;5.0;4.0;0.0;0.0;5.0;2.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;False;5.0;0.0;0.0;0.0;36.0;0.0;5.0;1.0;7.0;5.0;0.0;0.0;3.8340579025361623;10.0;0.0;0.0;1.0;5.0;0.0;3.0;2.23606797749979;0.0;0.0;5.0;0.0;2.23606797749979;1.4;0.0;0.0
0.0;5.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;1.224744871391589;0.0;0.0;0.0;1.0;0.4472135954999581;0.5477225575051661;5.0;1.0;8.497058314499201;0.0;0.0;0.0;3.8;0.0;1.0;0.2;2.23606797749979;0.0;0.0;0.0;0.0;0.0;0.0;0.0;74.0;0.0;5.0;2.0;5.0;3.3911649915626336;0.0;19.0;1.4;0.0;0.0;0.0;1.0;0.0;0.0;1.0;5.0;1.0;0.0;5.0;0.0;0.0;0.0;3.0;5.0;1.0;0.0;33.09380606699689;0.0;0.0;0.0;0.0;4.6;0.0;0.0;0.0;0.0;0.0;0.0;2.0;5.0;0.0;5.0;1.0;0.0;5.0;2.0;3.0;0.0;0.0;0.0;0.0;5.0;1.0;5.0;5.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;14.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;10.285912696499032;0.0;0.0;5.0;5.0;0.0;0.0;5.0;2.0;0.0;0.0;5.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;False;5.0;0.0;0.0;0.0;23.0;0.0;5.0;0.6;7.0;5.0;0.0;0.0;2.345207879911715;6.0;0.0;0.0;1.0;5.0;0.0;3.0;2.23606797749979;0.0;0.0;5.0;0.0;1.3416407864998738;1.0;0.0;0.0
0.0;10.0;3.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;10.0;1.0;8.221921916437784;0.0;0.0;0.0;2.6;0.0;1.0;0.0;3.1622776601683795;0.0;0.0;0.0;0.0;0.0;0.0;1.0;70.0;0.0;10.0;1.0;10.0;0.0;0.0;26.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;1.0;10.0;0.5270462766947299;0.0;22.13594362117865;0.0;0.0;0.0;0.0;2.8;0.0;0.0;0.0;0.0;0.0;0.0;2.0;10.0;0.0;10.0;1.0;0.0;10.0;1.0;3.0;0.0;0.0;0.0;0.0;3.0;2.0;10.0;10.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;10.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;8.854377448471462;0.0;0.0;10.0;10.0;0.0;0.0;10.0;1.0;0.0;0.0;10.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;False;10.0;0.0;0.0;0.0;28.0;0.0;10.0;0.1;3.0;10.0;0.0;0.0;0.0;2.0;0.0;0.0;0.5;10.0;0.0;3.0;3.1622776601683795;0.0;0.0;10.0;0.0;0.31622776601683794;0.5;0.0;0.0
0.0;6.0;20.0;6.0;0.0;0.0;0.0;0.0;0.0;3.600925806881706;0.0;0.0;0.0;4.25;0.0;1.8973665961010275;6.0;3.0;19.187669651801556;0.0;0.0;0.0;7.833333333333332;0.0;1.25;0.0;2.449489742783178;0.0;0.0;1.25;0.0;0.8164965809277259;0.0;1.0;112.0;0.0;6.0;5.0;6.0;6.831300510639732;0.3333333333333333;47.0;3.0;0.0;0.0;0.0;4.5;0.0;0.0;1.0;6.0;0.0;0.0;6.0;0.0;0.0;0.0;11.0;6.0;7.503332592921628;0.0;45.723808531952656;0.0;0.0;0.0;0.0;9.333333333333334;0.0;0.0;0.0;0.0;0.0;0.0;6.5;6.0;0.0;6.0;6.75;0.0;6.0;4.75;5.5;0.0;0.0;0.0;0.0;10.666666666666666;2.0;6.0;6.0;0.0;0.0;0.6666666666666666;1.0;6.0;0.0;0.0;0.0;6.833333333333332;0.0;3.0;0.0;2.0;8.75;0.0;0.0;0.0;6.0;18.666666666666668;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5.166666666666667;0.0;22.861904265976328;0.0;0.0;6.0;6.0;0.0;0.0;6.0;20.0;0.0;0.0;6.0;3.0;6.0;0.0;0.0;0.0;0.40824829046386296;0.0;0.0;False;6.0;0.0;0.0;0.0;56.0;0.0;6.0;1.0;15.75;6.0;0.0;0.0;3.9707262140150963;13.0;0.0;0.0;2.5;4.0;0.0;9.5;1.6329931618554518;0.0;0.16666666666666666;6.0;0.0;2.449489742783178;5.5;0.0;0.0
0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.7320508075688772;1.5;0.0;0.0;0.0;0.0;0.0;0.0;26.0;0.0;3.0;1.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;15.01110699893027;0.0;0.0;0.0;0.0;1.6666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.5;3.0;8.666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.8867513459481287;0.0;0.0;3.0;3.0;13.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;3.0;0.0;0.0;0.0;5.0;0.0;3.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;1.7320508075688772;0.0;0.0;3.0;0.0;0.0;0.0;0.0;2.5
0.0;2.0;11.0;2.0;0.0;1.0;0.0;0.0;0.0;4.242640687119285;0.0;0.0;0.0;3.75;0.0;0.7071067811865476;2.0;1.5;8.48528137423857;0.0;0.0;0.0;6.0;0.0;1.25;0.0;1.4142135623730951;1.5;0.0;1.25;0.0;0.0;1.0;1.0;39.0;0.0;2.0;2.0;2.0;5.656854249492381;0.0;12.0;1.5;0.0;9.75;0.5;4.0;6.0;0.0;1.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;7.0;2.0;0.7071067811865476;0.0;27.577164466275352;3.25;0.0;0.0;9.0;6.5;0.0;0.0;0.0;19.5;0.0;0.0;5.5;2.0;0.0;2.0;5.5;0.0;2.0;1.75;5.0;0.0;0.0;0.0;0.75;7.0;2.0;2.0;2.0;0.0;0.0;1.0;0.0;1.75;6.5;0.0;1.0;5.5;0.0;2.5;0.5;0.0;7.25;0.0;0.0;1.5;2.0;19.5;0.0;0.25;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;9.192388155425117;0.0;0.0;2.0;2.0;29.25;0.0;2.0;2.0;0.0;0.0;2.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;False;2.0;3.0;0.0;0.0;13.0;0.5;2.0;0.5;9.0;2.0;0.0;0.0;4.949747468305833;9.0;0.0;0.0;1.5;2.0;0.0;7.0;1.4142135623730951;0.0;0.0;2.0;0.0;0.7071067811865476;1.5;0.0;9.75
0.0;8.0;38.0;8.0;0.0;0.0;0.0;0.0;0.0;5.0426750270636544;0.0;0.0;1.0;1.75;1.4142135623730951;3.4200041771068888;8.0;1.5;15.909902576697322;0.0;0.0;0.0;5.625;0.0;1.0;0.5;2.8284271247461903;0.0;0.0;0.75;0.0;0.0;0.0;0.0;139.0;0.0;8.0;11.0;8.0;12.333896383544008;0.0;45.0;2.625;1.25;0.0;0.0;1.5;0.0;0.0;1.0;8.0;4.0;0.0;8.0;0.0;0.0;0.0;15.0;8.0;7.4402380914284505;0.3535533905932738;49.143921292465045;0.0;0.0;0.0;0.0;8.125;0.0;0.0;0.0;0.0;0.0;0.0;2.5;8.0;0.0;8.0;3.75;0.0;8.0;2.0;2.75;0.0;0.0;0.0;0.0;9.125;1.0;8.0;8.0;0.0;0.0;1.0;2.0;2.25;0.0;0.0;0.0;4.75;0.0;0.75;0.0;0.0;5.0;0.0;0.0;0.0;8.0;17.375;0.0;0.0;0.0;0.0;0.0;0.0;0.3535533905932738;1.0;3.5;0.0;22.9809703885628;0.0;0.0;8.0;8.0;0.0;0.0;8.0;22.0;0.0;0.0;8.0;2.0;12.0;1.0;0.0;0.0;0.9161253813129044;0.0;0.125;False;8.0;0.0;0.0;0.0;65.0;0.0;8.0;1.5;8.75;8.0;0.0;0.125;5.444525428617;17.0;0.0;0.0;1.0;8.0;0.0;3.5;2.8284271247461903;0.0;0.625;8.0;0.0;4.242640687119285;3.75;0.0;0.0
0.0;6.0;4.0;6.0;0.0;0.0;0.0;0.0;0.0;0.5477225575051661;0.0;0.0;0.0;2.0;0.40824829046386296;0.0;6.0;1.0;7.756717518813398;0.0;0.0;0.0;3.1666666666666665;0.0;1.0;0.16666666666666666;2.449489742783178;0.0;0.0;1.0;0.0;0.0;1.0;1.0;55.0;0.0;6.0;1.0;6.0;0.5477225575051661;0.0;19.0;1.0;0.0;0.0;0.0;1.5;0.0;0.0;1.0;6.0;1.0;0.0;6.0;0.0;0.0;0.0;2.0;6.0;0.0;0.0;22.453655975512465;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5;6.0;0.0;6.0;2.0;0.0;6.0;1.0;3.0;0.0;0.0;0.0;0.0;3.5;2.0;6.0;6.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.5;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;6.0;9.166666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.5;0.0;9.797958971132712;0.0;0.0;6.0;6.0;0.0;0.0;6.0;1.0;0.0;0.0;6.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;False;6.0;0.0;0.0;0.0;24.0;0.0;6.0;0.5;4.0;6.0;0.0;0.0;0.5477225575051661;3.0;0.0;0.0;1.0;6.0;0.0;3.5;2.449489742783178;0.0;0.0;6.0;0.0;1.224744871391589;1.0;0.0;0.0
