TLOC;PMd;NPF;ClRCi;ClTCi;Bugged;NSF;NSM;NOL;NOD;NOA;RTLOC
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
27.0;0.0;0.0;2.333333333;7.0;False;0.0;2.0;0.0;0.0;0.0;38.0
9.0;2.0;0.0;1.5;3.0;False;0.0;0.0;0.0;0.0;0.0;21.0
21.0;3.0;0.0;2.0;6.0;False;0.0;0.0;0.0;0.0;0.0;47.0
9.0;2.0;0.0;1.5;3.0;False;0.0;0.0;0.0;0.0;0.0;21.0
21.0;3.0;0.0;2.0;6.0;False;0.0;0.0;0.0;0.0;0.0;58.0
9.0;2.0;0.0;1.0;2.0;False;0.0;0.0;0.0;0.0;0.0;21.0
9.0;2.0;0.0;1.5;3.0;False;0.0;0.0;0.0;0.0;0.0;21.0
14.0;3.0;0.0;2.0;6.0;False;0.0;0.0;0.0;0.0;0.0;45.0
9.0;2.0;0.0;1.5;3.0;False;0.0;0.0;0.0;0.0;0.0;21.0
12.0;3.0;0.0;2.0;6.0;False;0.0;0.0;0.0;0.0;0.0;35.0
9.0;2.0;0.0;1.5;3.0;False;0.0;0.0;0.0;0.0;0.0;21.0
14.0;3.0;0.0;2.0;6.0;False;0.0;0.0;0.0;0.0;0.0;42.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
44.0;4.0;0.0;1.875;7.5;False;1.0;1.0;0.0;0.0;0.0;54.0
15.0;2.0;2.0;2.0;4.0;False;0.0;0.0;0.0;0.0;0.0;20.0
10.0;3.0;0.0;1.666666667;5.0;False;0.0;0.0;0.0;0.0;0.0;17.0
28.0;4.0;0.0;1.6;8.0;False;0.0;0.0;0.0;0.0;0.0;54.0
7.0;2.0;0.0;1.5;3.0;False;0.0;0.0;0.0;0.0;0.0;18.0
58.0;5.0;0.0;3.2;16.0;False;1.0;5.0;0.0;0.0;0.0;86.0
58.0;5.0;0.0;3.2;16.0;False;1.0;5.0;0.0;0.0;0.0;86.0
58.0;5.0;0.0;3.2;16.0;False;1.0;5.0;0.0;0.0;0.0;86.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
21.0;3.0;0.0;2.444444444;7.333333333;False;0.0;0.0;0.0;0.0;0.0;49.0
59.0;9.0;0.0;1.111111111;10.0;False;0.0;0.0;0.0;0.0;0.0;104.0
14.0;2.0;0.0;2.5;5.0;False;0.0;0.0;0.0;0.0;0.0;69.0
12.0;2.0;0.0;2.5;5.0;False;0.0;0.0;0.0;0.0;0.0;56.0
25.0;4.0;0.0;1.25;5.0;False;0.0;0.0;0.0;0.0;0.0;35.0
5.0;0.0;0.0;0.666666667;2.0;False;0.0;0.0;0.0;0.0;0.0;7.0
3.0;0.0;0.0;1.0;1.0;False;0.0;0.0;0.0;0.0;0.0;5.0
18.0;3.0;0.0;1.666666667;5.0;False;0.0;0.0;0.0;0.0;0.0;24.0
25.0;3.0;0.0;1.333333333;4.0;False;0.0;0.0;0.0;0.0;0.0;31.0
15.0;2.0;0.0;2.0;4.0;False;0.0;0.0;0.0;0.0;0.0;21.0
45.0;3.0;0.0;1.866666667;9.333333332999999;False;0.0;0.0;0.0;0.0;0.0;54.0
42.0;6.0;0.0;1.666666667;10.0;False;0.0;0.0;0.0;0.0;0.0;60.0
13.0;2.0;0.0;2.0;4.0;False;0.0;0.0;0.0;0.0;0.0;21.0
36.0;3.0;0.0;2.0;6.0;False;0.0;0.0;0.0;0.0;0.0;64.0
33.0;7.0;0.0;2.142857143;15.0;False;0.0;0.0;0.0;0.0;0.0;52.0
23.0;7.0;0.0;2.0;14.0;False;0.0;0.0;0.0;0.0;0.0;38.0
18.0;3.0;0.0;1.333333333;4.0;False;0.0;0.0;0.0;0.0;0.0;38.0
7.0;2.0;0.0;1.0;2.0;False;0.0;0.0;0.0;0.0;0.0;13.0
25.0;4.0;0.0;1.25;5.0;False;0.0;0.0;0.0;0.0;0.0;62.0
12.0;2.0;0.0;2.0;4.0;False;0.0;0.0;0.0;0.0;0.0;68.0
8.0;2.0;0.0;2.0;4.0;False;0.0;0.0;0.0;0.0;0.0;13.0
6.0;1.0;0.0;2.0;2.0;False;0.0;0.0;0.0;0.0;0.0;34.0
6.0;1.0;0.0;2.0;2.0;False;0.0;0.0;0.0;0.0;0.0;33.0
6.0;1.0;0.0;2.0;2.0;False;0.0;0.0;0.0;0.0;0.0;38.0
6.0;1.0;0.0;2.0;2.0;False;0.0;0.0;0.0;0.0;0.0;36.0
9.0;2.0;0.0;2.5;5.0;False;0.0;0.0;0.0;0.0;0.0;13.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
5.0;1.0;0.0;1.0;1.0;False;0.0;0.0;0.0;0.0;0.0;6.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
26.0;2.0;0.0;2.5;5.0;False;1.0;0.0;0.0;0.0;0.0;43.0
14.0;2.0;0.0;2.0;4.0;False;1.0;0.0;0.0;0.0;0.0;25.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
26.0;2.0;0.0;2.5;5.0;False;1.0;0.0;0.0;0.0;0.0;43.0
14.0;2.0;0.0;2.0;4.0;False;1.0;0.0;0.0;0.0;0.0;25.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
18.0;4.0;0.0;1.0;5.0;False;2.0;0.0;0.0;0.0;0.0;42.0
89.0;2.0;0.0;1.222222222;11.0;False;5.0;2.0;0.0;0.0;0.0;135.0
61.0;0.0;0.0;2.714285714;19.0;False;2.0;2.0;0.0;0.0;0.0;91.0
48.0;2.0;0.0;1.8;9.0;False;1.0;0.0;0.0;0.0;0.0;85.0
34.0;1.0;0.0;2.25;9.0;False;1.0;0.0;0.0;0.0;0.0;63.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
59.0;2.0;0.0;2.666666667;16.0;False;1.0;1.0;0.0;0.0;0.0;102.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
56.0;2.0;0.0;2.571428571;18.0;False;1.0;0.0;0.0;0.0;0.0;130.0
26.0;2.0;8.0;1.5;3.0;False;8.0;2.0;0.0;0.0;0.0;89.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
25.0;2.0;7.0;1.5;3.0;False;7.0;2.0;0.0;0.0;0.0;84.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
7.0;1.0;0.0;1.0;2.0;False;0.0;0.0;0.0;0.0;0.0;10.0
22.0;1.0;0.0;1.166666667;3.5;False;0.0;0.0;0.0;0.0;0.0;30.0
11.0;4.0;0.0;2.5;10.0;False;0.0;0.0;0.0;0.0;0.0;22.0
11.0;3.0;0.0;1.5;6.0;False;0.0;0.0;0.0;0.0;0.0;19.0
19.0;5.0;0.0;1.0;5.0;False;0.0;0.0;0.0;0.0;0.0;29.0
12.0;3.0;0.0;1.0;3.0;False;0.0;0.0;0.0;0.0;0.0;18.0
149.0;42.0;0.0;1.0;42.0;False;0.0;0.0;0.0;0.0;0.0;191.0
100.0;23.0;7.0;1.47826087;34.0;False;7.0;0.0;0.0;0.0;0.0;144.0
64.0;15.0;3.0;1.666666667;25.0;False;3.0;0.0;0.0;0.0;0.0;96.0
38.0;8.0;0.0;1.375;11.0;False;0.0;0.0;0.0;0.0;0.0;53.0
48.0;11.0;3.0;1.454545455;16.0;False;3.0;0.0;0.0;0.0;0.0;69.0
93.0;5.0;0.0;2.0;20.0;False;2.0;0.0;0.0;0.0;0.0;154.0
22.0;5.0;0.0;1.8;9.0;False;0.0;0.0;0.0;0.0;0.0;28.0
21.0;5.0;0.0;1.4;7.0;False;0.0;0.0;0.0;0.0;0.0;31.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
61.0;4.0;0.0;2.025;20.25;False;0.0;5.0;0.0;0.0;0.0;97.0
14.0;1.0;0.0;4.0;12.0;False;0.0;0.0;0.0;0.0;0.0;41.0
89.0;4.0;0.0;1.888888889;17.0;False;1.0;1.0;0.0;0.0;0.0;139.0
9.0;1.0;0.0;1.0;2.0;False;1.0;0.0;0.0;0.0;0.0;13.0
42.0;0.0;0.0;1.416666667;8.5;False;1.0;0.0;0.0;0.0;0.0;79.0
41.0;3.0;0.0;3.0;9.0;False;1.0;0.0;0.0;0.0;0.0;70.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
27.0;1.0;2.0;3.333333333;10.0;False;3.0;0.0;0.0;0.0;0.0;63.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
12.0;0.0;0.0;0.9;9.0;False;0.0;0.0;0.0;0.0;0.0;55.0
85.0;1.0;0.0;2.125;17.0;False;1.0;0.0;0.0;0.0;0.0;152.0
85.0;1.0;0.0;2.125;17.0;False;1.0;0.0;0.0;0.0;0.0;152.0
11.0;2.0;0.0;1.5;3.0;False;0.0;0.0;0.0;0.0;0.0;23.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
9.0;2.0;0.0;1.5;3.0;False;0.0;0.0;0.0;0.0;0.0;16.0
9.0;1.0;0.0;1.5;3.0;False;0.0;0.0;0.0;0.0;0.0;16.0
9.0;1.0;0.0;1.5;3.0;False;0.0;0.0;0.0;0.0;0.0;16.0
88.0;11.0;0.0;1.692307692;22.0;False;1.0;1.0;0.0;0.0;0.0;139.0
108.0;1.0;0.0;3.5625;28.5;False;1.0;1.0;0.0;0.0;0.0;214.0
22.0;0.0;0.0;1.0;4.0;False;0.0;0.0;0.0;0.0;0.0;36.0
20.0;0.0;0.0;1.0;4.0;False;0.0;0.0;0.0;0.0;0.0;40.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
13.0;2.0;0.0;1.5;3.0;False;1.0;0.0;0.0;0.0;0.0;18.0
37.0;3.0;0.0;1.666666667;10.0;False;1.0;0.0;0.0;0.0;0.0;89.0
131.0;3.0;0.0;3.0625;24.5;False;2.0;1.0;0.0;0.0;0.0;237.0
4.0;0.0;0.0;1.5;3.0;False;0.0;0.0;0.0;0.0;0.0;16.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
27.0;4.0;0.0;1.0;5.0;False;7.0;0.0;0.0;0.0;0.0;61.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
51.0;2.0;1.0;2.666666667;8.0;False;1.0;0.0;0.0;0.0;0.0;93.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
45.0;1.0;0.0;4.0;8.0;False;1.0;0.0;0.0;0.0;0.0;77.0
9.0;1.0;0.0;1.5;3.0;False;0.0;0.0;0.0;0.0;0.0;15.0
9.0;1.0;0.0;1.5;3.0;False;0.0;0.0;0.0;0.0;0.0;15.0
9.0;1.0;0.0;1.5;3.0;False;0.0;0.0;0.0;0.0;0.0;13.0
9.0;1.0;0.0;1.5;3.0;False;0.0;0.0;0.0;0.0;0.0;13.0
10.0;2.0;0.0;1.0;2.0;False;1.0;0.0;0.0;0.0;0.0;14.0
24.0;0.0;0.0;1.8;9.0;False;0.0;0.0;0.0;0.0;0.0;34.0
17.0;3.0;0.0;1.5;6.0;False;0.0;0.0;0.0;0.0;0.0;22.0
23.0;6.0;0.0;1.428571429;10.0;False;0.0;0.0;0.0;0.0;0.0;31.0
240.0;14.0;0.0;2.145833333;51.5;False;5.0;0.0;0.0;0.0;0.0;418.0
240.0;14.0;0.0;2.145833333;51.5;False;5.0;0.0;0.0;0.0;0.0;418.0
240.0;14.0;0.0;2.145833333;51.5;False;5.0;0.0;0.0;0.0;0.0;418.0
240.0;14.0;0.0;2.145833333;51.5;False;5.0;0.0;0.0;0.0;0.0;418.0
240.0;14.0;0.0;2.145833333;51.5;False;5.0;0.0;0.0;0.0;0.0;418.0
240.0;14.0;0.0;2.145833333;51.5;False;5.0;0.0;0.0;0.0;0.0;418.0
240.0;14.0;0.0;2.145833333;51.5;False;5.0;0.0;0.0;0.0;0.0;418.0
240.0;14.0;0.0;2.145833333;51.5;False;5.0;0.0;0.0;0.0;0.0;418.0
240.0;14.0;0.0;2.145833333;51.5;False;5.0;0.0;0.0;0.0;0.0;418.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
18.0;1.0;0.0;1.5;3.0;False;0.0;0.0;0.0;0.0;0.0;23.0
85.0;12.0;0.0;1.75;28.0;False;1.0;2.0;0.0;0.0;0.0;191.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
7.0;1.0;0.0;1.0;2.0;False;0.0;0.0;0.0;0.0;0.0;10.0
8.0;1.0;0.0;1.0;2.0;False;1.0;0.0;0.0;0.0;0.0;13.0
17.0;3.0;0.0;3.0;12.0;False;0.0;0.0;0.0;0.0;0.0;28.0
31.0;3.0;0.0;1.666666667;5.0;False;1.0;0.0;0.0;0.0;0.0;37.0
36.0;0.0;0.0;1.125;9.0;False;0.0;1.0;0.0;0.0;0.0;87.0
72.0;4.0;0.0;1.285714286;9.0;False;10.0;1.0;0.0;0.0;0.0;124.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
48.0;2.0;0.0;2.833333333;17.0;False;1.0;1.0;0.0;0.0;0.0;101.0
77.0;9.0;0.0;1.9;19.0;False;1.0;0.0;0.0;0.0;0.0;158.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
42.0;4.0;0.0;2.0;10.0;False;1.0;0.0;0.0;0.0;0.0;77.0
15.0;2.0;0.0;2.333333333;7.0;False;0.0;0.0;0.0;0.0;0.0;36.0
17.0;0.0;0.0;1.125;4.5;False;0.0;0.0;0.0;0.0;0.0;34.0
21.0;0.0;0.0;0.75;3.0;False;1.0;0.0;0.0;0.0;0.0;41.0
35.0;0.0;0.0;1.571428571;11.0;False;0.0;0.0;0.0;0.0;0.0;75.0
7.0;1.0;0.0;1.0;2.0;False;0.0;0.0;0.0;0.0;0.0;11.0
47.0;0.0;0.0;3.0;12.0;False;1.0;0.0;0.0;0.0;0.0;101.0
23.0;1.0;0.0;1.833333333;5.5;True;0.0;0.0;0.0;0.0;0.0;56.0
26.0;1.0;0.0;1.5;9.0;False;0.0;0.0;0.0;0.0;0.0;59.0
3.0;0.0;0.0;1.0;1.0;False;0.0;0.0;0.0;0.0;0.0;4.0
26.0;0.0;0.0;2.333333333;7.0;False;1.0;0.0;0.0;0.0;0.0;52.0
49.0;1.0;0.0;4.0;8.0;False;1.0;0.0;0.0;0.0;0.0;79.0
13.0;1.0;0.0;1.5;3.0;False;1.0;0.0;0.0;0.0;0.0;19.0
9.0;2.0;0.0;1.5;3.0;False;0.0;0.0;0.0;0.0;0.0;14.0
9.0;1.0;0.0;1.5;3.0;True;0.0;0.0;0.0;0.0;0.0;14.0
398.0;12.0;0.0;1.738738739;64.333333333;True;4.0;0.0;0.0;0.0;0.0;622.0
398.0;12.0;0.0;1.738738739;64.333333333;True;4.0;0.0;0.0;0.0;0.0;622.0
398.0;12.0;0.0;1.738738739;64.333333333;True;4.0;0.0;0.0;0.0;0.0;622.0
3.0;0.0;0.0;1.0;1.0;False;0.0;0.0;0.0;0.0;0.0;9.0
12.0;1.0;0.0;1.5;3.0;False;1.0;0.0;0.0;0.0;0.0;18.0
12.0;1.0;0.0;1.5;3.0;False;1.0;0.0;0.0;0.0;0.0;18.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
52.0;1.0;0.0;2.0;10.0;False;1.0;0.0;0.0;0.0;0.0;74.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
7.0;1.0;0.0;1.0;2.0;False;0.0;0.0;0.0;0.0;0.0;10.0
17.0;2.0;0.0;2.0;6.0;False;0.0;2.0;0.0;0.0;0.0;27.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
5.0;0.0;0.0;2.333333333;7.0;False;0.0;0.0;0.0;0.0;0.0;39.0
3.0;0.0;0.0;1.0;1.0;False;0.0;0.0;0.0;0.0;0.0;12.0
6.0;0.0;0.0;2.0;8.0;False;0.0;0.0;0.0;0.0;0.0;49.0
16.0;0.0;0.0;1.428571429;20.0;False;0.0;0.0;0.0;0.0;0.0;106.0
19.0;0.0;0.0;1.823529412;31.0;False;0.0;0.0;0.0;0.0;0.0;183.0
3.0;0.0;0.0;1.0;1.0;False;0.0;0.0;0.0;0.0;0.0;7.0
14.0;2.0;0.0;1.666666667;5.0;False;0.0;2.0;0.0;0.0;0.0;36.0
3.0;0.0;0.0;1.0;1.0;False;0.0;0.0;0.0;0.0;0.0;8.0
54.0;8.0;0.0;1.75;14.0;False;0.0;0.0;0.0;0.0;0.0;70.0
17.0;0.0;0.0;1.8;27.0;False;0.0;0.0;0.0;0.0;0.0;107.0
6.0;0.0;0.0;2.25;9.0;False;0.0;0.0;0.0;0.0;0.0;42.0
10.0;0.0;0.0;3.0;24.0;False;0.0;0.0;0.0;0.0;0.0;57.0
18.0;0.0;0.0;2.0;22.0;False;0.0;0.0;0.0;0.0;0.0;119.0
18.0;0.0;0.0;2.0;22.0;False;0.0;0.0;0.0;0.0;0.0;119.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
177.0;16.0;0.0;2.166666667;45.5;False;1.0;4.0;0.0;0.0;0.0;264.0
107.0;9.0;0.0;2.0;20.0;False;0.0;2.0;0.0;0.0;0.0;181.0
129.0;4.0;0.0;2.25;18.0;False;0.0;8.0;0.0;0.0;0.0;209.0
17.0;4.0;0.0;1.75;7.0;False;0.0;0.0;0.0;0.0;0.0;25.0
17.0;4.0;0.0;1.75;7.0;False;0.0;0.0;0.0;0.0;0.0;25.0
266.0;19.0;0.0;2.208333333;53.0;False;2.0;0.0;0.0;0.0;0.0;348.0
14.0;0.0;0.0;2.333333333;28.0;False;0.0;0.0;0.0;0.0;0.0;123.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
89.0;6.0;0.0;2.0;12.0;False;1.0;0.0;0.0;0.0;0.0;119.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
255.0;21.0;3.0;1.931034483;56.0;False;2.0;0.0;0.0;0.0;0.0;342.0
64.0;16.0;0.0;1.470588235;25.0;False;0.0;0.0;0.0;0.0;0.0;110.0
114.0;10.0;0.0;2.18452381;30.583333333000002;False;0.0;0.0;0.0;0.0;0.0;161.0
26.0;5.0;0.0;1.125;9.0;False;0.0;0.0;0.0;0.0;0.0;42.0
96.0;6.0;0.0;2.844444444;42.666666667;False;0.0;1.0;0.0;0.0;0.0;135.0
64.0;6.0;0.0;1.222222222;11.0;False;0.0;0.0;0.0;0.0;0.0;81.0
64.0;6.0;0.0;1.222222222;11.0;False;0.0;0.0;0.0;0.0;0.0;81.0
19.0;2.0;0.0;1.0;2.0;False;0.0;0.0;0.0;0.0;0.0;22.0
136.0;11.0;0.0;1.357142857;19.0;False;0.0;0.0;0.0;0.0;0.0;164.0
83.0;13.0;0.0;1.923076923;25.0;False;1.0;1.0;0.0;0.0;0.0;132.0
83.0;13.0;0.0;1.923076923;25.0;False;1.0;1.0;0.0;0.0;0.0;132.0
286.0;11.0;1.0;2.0625;33.0;False;0.0;0.0;0.0;0.0;0.0;409.0
527.0;18.0;0.0;2.15625;69.0;False;1.0;1.0;0.0;0.0;0.0;727.0
136.0;12.0;0.0;2.5;40.0;False;0.0;0.0;0.0;0.0;0.0;199.0
136.0;12.0;0.0;2.5;40.0;False;0.0;0.0;0.0;0.0;0.0;199.0
34.0;7.0;0.0;1.3;13.0;False;0.0;0.0;0.0;0.0;0.0;52.0
220.0;2.0;0.0;3.0;15.0;False;0.0;5.0;0.0;0.0;0.0;293.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
240.0;8.0;0.0;3.1;62.0;False;1.0;13.0;0.0;0.0;0.0;391.0
240.0;8.0;0.0;3.1;62.0;False;1.0;13.0;0.0;0.0;0.0;391.0
