NumberOfStringLiterals_count;Returns_min;WMC_CK_mean;NumberOfParameters_CK_mean;IsConstructor_count;NumberOfMathOperations_min;NumberOfAssignments_75%;NumberOfMathOperations_50%;NumberOfComparisons_50%;NumberOfInnerClasses_count;NumberOfModifiers_count;NumberOfLoops_min;NumberOfTryCatch_75%;NumberOfMathOperations_max;NumberOfComparisons_25%;NumberOfAnonymousClasses_25%;NumberOfAssignments_max;NumberOfModifiers_75%;NumberOfParenthesizedExps_50%;NumberOfVariables_25%;NumberOfAnonymousClasses_std;NumberOfLogStatements_count;WMC_CK_min;NumberOfParameters_CK_75%;Returns_25%;NumberOfVariables_min;NumberOfLambdas_count;NumberOfModifiers_min;RFC_mean;Bugged;NumberOfUniqueWords_max;NumberOfParenthesizedExps_std;Returns_max;NumberOfAnonymousClasses_max;LOCMethod_CK_50%;NumberOfLogStatements_std;NumberOfLambdas_50%;CBO_min;NumberOfUniqueWords_75%;NumberOfNumbers_25%;MaxNumberOfNestedBlocks_std;RFC_std;NumberOfInnerClasses_max;NumberOfAssignments_std;MaxNumberOfNestedBlocks_50%;Returns_75%;NumberOfLogStatements_max;NumberOfMathOperations_count;NumberOfAnonymousClasses_min;NumberOfMathOperations_mean;NumberOfParameters_CK_max;RFC_75%;MaxNumberOfNestedBlocks_min;LOCMethod_CK_count;NumberOfLambdas_mean;NumberOfParameters_CK_std;NumberOfLambdas_75%;NumberOfAssignments_25%;NumberOfInnerClasses_75%;NumberOfAssignments_count;NumberOfLogStatements_min;RFC_25%;NumberOfStringLiterals_max;NumberOfModifiers_50%;Returns_mean;NumberOfInnerClasses_std;NumberOfParenthesizedExps_min;NumberOfLoops_75%;NumberOfUniqueWords_count;NumberOfVariables_count;NumberOfAnonymousClasses_75%;NumberOfAnonymousClasses_50%;NumberOfNumbers_mean;NumberOfUniqueWords_25%;NumberOfTryCatch_max;NumberOfStringLiterals_std;NumberOfTryCatch_25%;NumberOfNumbers_min;NumberOfAssignments_mean;IsConstructor_unique;NumberOfUniqueWords_min;NumberOfStringLiterals_25%;LOCMethod_CK_75%;NumberOfLoops_count;NumberOfVariables_75%;NumberOfAnonymousClasses_count;WMC_CK_count;NumberOfComparisons_std;NumberOfVariables_std;NumberOfModifiers_25%;NumberOfLogStatements_75%;CBO_mean;NumberOfVariables_50%;NumberOfLogStatements_25%;NumberOfMathOperations_std;NumberOfParenthesizedExps_25%;LOCMethod_CK_std;RFC_min;NumberOfStringLiterals_75%;LOCMethod_CK_max;NumberOfStringLiterals_mean;NumberOfLoops_50%;NumberOfInnerClasses_min;WMC_CK_75%;NumberOfLambdas_25%;NumberOfLoops_max;CBO_25%;NumberOfNumbers_std;RFC_50%;MaxNumberOfNestedBlocks_count;MaxNumberOfNestedBlocks_25%;NumberOfMathOperations_25%;CBO_50%;NumberOfMathOperations_75%;NumberOfComparisons_min;NumberOfNumbers_count;NumberOfLoops_std;NumberOfVariables_mean;NumberOfParameters_CK_50%;NumberOfComparisons_mean;NumberOfLogStatements_mean;NumberOfAssignments_min;NumberOfLoops_mean;NumberOfUniqueWords_std;LOCMethod_CK_mean;IsConstructor_freq;NumberOfAnonymousClasses_mean;WMC_CK_max;WMC_CK_50%;CBO_count;NumberOfParameters_CK_25%;NumberOfStringLiterals_50%;NumberOfTryCatch_count;NumberOfUniqueWords_50%;NumberOfStringLiterals_min;NumberOfLambdas_max;NumberOfComparisons_75%;NumberOfLoops_25%;NumberOfLambdas_min;Returns_50%;Returns_std;NumberOfUniqueWords_mean;MaxNumberOfNestedBlocks_mean;NumberOfTryCatch_std;NumberOfAssignments_50%;NumberOfParenthesizedExps_mean;NumberOfInnerClasses_50%;NumberOfTryCatch_50%;IsConstructor_top;NumberOfParameters_CK_min;WMC_CK_std;RFC_max;NumberOfNumbers_50%;NumberOfParenthesizedExps_max;MaxNumberOfNestedBlocks_75%;NumberOfVariables_max;NumberOfParenthesizedExps_count;NumberOfInnerClasses_mean;NumberOfModifiers_std;NumberOfModifiers_mean;NumberOfParameters_CK_count;MaxNumberOfNestedBlocks_max;LOCMethod_CK_min;NumberOfParenthesizedExps_75%;NumberOfModifiers_max;RFC_count;NumberOfComparisons_max;CBO_75%;NumberOfInnerClasses_25%;Returns_count;CBO_max;WMC_CK_25%;NumberOfTryCatch_min;NumberOfNumbers_75%;NumberOfLogStatements_50%;NumberOfLambdas_std;NumberOfComparisons_count;CBO_std;NumberOfTryCatch_mean;NumberOfNumbers_max;LOCMethod_CK_25%
1.0;0.0;2.0;0.0;1.0;0.0;3.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;3.0;0.0;1.0;2.0;0.0;0.0;3.0;1.0;1.0;6.0;False;14.0;0.0;0.0;0.0;13.0;0.0;0.0;6.0;14.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;6.0;1.0;1.0;0.0;0.0;0.0;3.0;0.0;1.0;1.0;6.0;4.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;14.0;1.0;0.0;1.0;0.0;3.0;1.0;14.0;4.0;13.0;1.0;3.0;1.0;1.0;0.0;0.0;1.0;1.0;6.0;3.0;1.0;0.0;0.0;0.0;6.0;4.0;13.0;4.0;0.0;0.0;2.0;0.0;0.0;6.0;0.0;6.0;1.0;1.0;0.0;6.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;0.0;0.0;13.0;1.0;0.0;2.0;2.0;1.0;0.0;4.0;1.0;14.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;1.0;0.0;3.0;0.0;0.0;1.0;False;0.0;0.0;6.0;0.0;0.0;1.0;3.0;1.0;0.0;0.0;1.0;1.0;1.0;13.0;0.0;1.0;1.0;0.0;6.0;0.0;1.0;6.0;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;13.0
1.0;0.0;4.0;1.0;1.0;1.0;5.0;1.0;0.0;1.0;1.0;2.0;1.0;1.0;0.0;0.0;5.0;9.0;0.0;5.0;0.0;1.0;4.0;1.0;0.0;5.0;1.0;9.0;10.0;False;16.0;0.0;0.0;0.0;17.0;0.0;0.0;5.0;16.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;1.0;10.0;2.0;1.0;0.0;0.0;0.0;5.0;0.0;1.0;0.0;10.0;3.0;9.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;1.0;16.0;1.0;0.0;1.0;1.0;5.0;1.0;16.0;3.0;17.0;1.0;5.0;1.0;1.0;0.0;0.0;9.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;10.0;3.0;17.0;3.0;2.0;0.0;4.0;0.0;2.0;5.0;0.0;10.0;1.0;2.0;1.0;5.0;1.0;0.0;1.0;0.0;5.0;1.0;0.0;0.0;5.0;2.0;0.0;17.0;1.0;0.0;4.0;4.0;1.0;1.0;3.0;1.0;16.0;3.0;0.0;0.0;2.0;0.0;0.0;0.0;16.0;2.0;0.0;5.0;0.0;0.0;1.0;False;1.0;0.0;10.0;1.0;0.0;2.0;5.0;1.0;0.0;0.0;9.0;1.0;2.0;17.0;0.0;9.0;1.0;0.0;5.0;0.0;1.0;5.0;4.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;17.0
17.0;0.0;1.6470588235294117;0.7647058823529411;17.0;0.0;1.0;0.0;0.0;17.0;17.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;17.0;1.0;1.0;0.0;0.0;17.0;1.0;0.4117647058823529;False;30.0;0.0;2.0;0.0;3.0;0.0;0.0;0.0;14.0;0.0;0.3321055820775357;0.5072996561958923;0.0;1.1048023512348792;0.0;1.0;0.0;17.0;0.0;0.0;2.0;1.0;0.0;17.0;0.0;0.7524469885568253;0.0;0.0;0.0;17.0;0.0;0.0;0.0;1.0;0.5882352941176471;0.0;0.0;0.0;17.0;17.0;0.0;0.0;0.05882352941176471;5.0;0.0;0.0;0.0;0.0;0.7058823529411765;2.0;2.0;0.0;4.0;17.0;0.0;17.0;17.0;0.5878675320972555;0.0;1.0;0.0;0.35294117647058826;0.0;0.0;0.0;0.0;1.7278003697322957;0.0;0.0;8.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.24253562503633305;0.0;17.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;1.0;0.29411764705882354;0.0;0.0;0.0;8.809670488596439;3.882352941176471;16.0;0.0;3.0;1.0;17.0;0.0;0.0;17.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7122871199007256;10.882352941176471;0.1176470588235294;0.0;0.0;0.0;0.0;0.0;False;0.0;0.8617697249402124;1.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;1.0;17.0;1.0;3.0;0.0;1.0;17.0;2.0;1.0;0.0;17.0;2.0;1.0;0.0;0.0;0.0;0.0;17.0;0.6063390625908325;0.0;1.0;3.0
2.0;0.0;4.5;1.5;2.0;0.0;2.25;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;2.0;4.0;1.75;1.0;0.0;2.0;1.0;1.0;False;5.0;0.0;4.0;0.0;12.5;0.0;0.0;0.0;4.75;3.0;0.7071067811865476;0.0;0.0;2.1213203435596424;1.5;3.0;0.0;2.0;0.0;0.0;2.0;1.0;1.0;2.0;0.0;0.7071067811865476;0.0;0.75;0.0;2.0;0.0;1.0;4.0;1.0;2.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;3.0;4.25;0.0;0.0;0.0;3.0;1.5;1.0;4.0;4.0;12.75;2.0;0.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7071067811865476;1.0;4.0;13.0;4.0;0.0;0.0;4.75;0.0;0.0;0.0;0.0;1.0;2.0;1.25;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.5;0.0;0.0;0.0;0.0;0.7071067811865476;12.5;2.0;0.0;5.0;4.5;2.0;1.25;4.0;2.0;4.5;4.0;0.0;0.0;0.0;0.0;2.0;2.8284271247461903;4.5;1.5;0.0;1.5;0.0;0.0;0.0;False;1.0;0.7071067811865476;1.0;3.0;0.0;1.75;0.0;2.0;0.0;0.0;1.0;2.0;2.0;12.0;0.0;1.0;2.0;0.0;0.0;0.0;2.0;0.0;4.25;0.0;3.0;0.0;0.0;2.0;0.0;0.0;3.0;12.25
38.0;0.0;1.0263157894736843;0.07894736842105263;38.0;0.0;2.0;0.0;0.0;38.0;38.0;0.0;0.0;1.0;0.0;0.0;14.0;1.0;0.0;1.0;0.0;38.0;1.0;0.0;0.0;0.0;38.0;1.0;3.0263157894736836;False;32.0;0.16222142113076254;0.0;0.0;8.5;0.0;0.0;3.0;17.75;0.0;0.16222142113076254;1.404372363520313;0.0;2.6551434290324125;0.0;0.0;0.0;38.0;0.0;0.02631578947368421;3.0;4.0;0.0;38.0;0.0;0.4866642633922876;0.0;1.0;0.0;38.0;0.0;2.0;48.0;1.0;0.0;0.0;0.0;0.0;38.0;38.0;0.0;0.0;1.1052631578947372;14.0;1.0;8.822293305879398;0.0;0.0;2.3684210526315788;1.0;9.0;4.0;14.0;38.0;2.0;38.0;38.0;0.0;1.2197987381503443;1.0;0.0;4.2631578947368425;1.5;0.0;0.16222142113076254;0.0;9.422326018346908;1.0;9.0;50.0;8.710526315789473;0.0;0.0;1.0;0.0;0.0;3.25;2.0637079418892545;3.0;38.0;0.0;0.0;4.0;0.0;0.0;38.0;0.0;1.8421052631578947;0.0;0.0;0.0;0.0;0.0;4.9031153913140315;12.23684210526316;38.0;0.0;2.0;1.0;38.0;0.0;6.0;38.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.5;0.02631578947368421;0.16222142113076254;1.5;0.02631578947368421;0.0;0.0;False;0.0;0.16222142113076254;7.0;0.0;1.0;0.0;5.0;38.0;0.0;0.4866642633922876;1.0789473684210529;38.0;1.0;3.0;0.0;4.0;38.0;0.0;5.0;0.0;38.0;6.0;1.0;0.0;1.0;0.0;0.0;38.0;1.0315092727653268;0.02631578947368421;7.0;7.0
7.0;0.0;1.8571428571428568;1.1428571428571428;7.0;0.0;1.5;0.0;0.0;7.0;7.0;0.0;1.0;4.0;0.0;0.0;8.0;9.0;0.0;0.0;0.0;7.0;1.0;1.5;0.0;0.0;7.0;1.0;2.7142857142857144;True;38.0;0.0;3.0;0.0;3.0;0.0;0.0;1.0;20.5;0.0;0.7867957924694431;2.7516228977511745;0.0;2.9358214555806383;0.0;1.5;0.0;7.0;0.0;0.7142857142857143;2.0;4.5;0.0;7.0;0.0;0.6900655593423541;0.0;0.0;0.0;7.0;0.0;1.0;5.0;9.0;0.8571428571428571;0.0;0.0;0.0;7.0;7.0;0.0;0.0;0.42857142857142855;8.5;3.0;1.914854215512676;0.0;0.0;1.5714285714285714;2.0;6.0;0.0;11.5;7.0;0.5;7.0;7.0;0.0;1.4960264830861911;2.5;0.0;1.5714285714285714;0.0;0.0;1.4960264830861911;0.0;11.428869043743902;0.0;1.0;31.0;1.0;0.0;0.0;2.0;0.0;0.0;1.0;0.7867957924694431;1.0;7.0;0.0;0.0;1.0;0.5;0.0;7.0;0.0;0.7142857142857143;1.0;0.0;0.0;0.0;0.0;11.1931101256851;9.428571428571429;6.0;0.0;5.0;1.0;7.0;1.0;0.0;7.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2149857925879115;16.571428571428573;0.42857142857142855;1.2535663410560174;0.0;0.0;0.0;0.0;False;0.0;1.5735915849388864;7.0;0.0;0.0;0.5;4.0;7.0;0.0;3.8729833462074175;6.0;7.0;2.0;3.0;0.0;9.0;7.0;0.0;2.0;0.0;7.0;3.0;1.0;0.0;0.5;0.0;0.0;7.0;0.7867957924694431;0.7142857142857143;2.0;3.0
15.0;0.0;1.2;0.0;15.0;0.0;9.5;0.0;0.0;15.0;15.0;0.0;0.0;1.0;0.0;0.0;14.0;1.0;0.0;4.0;0.0;15.0;1.0;0.0;0.0;0.0;15.0;1.0;4.333333333333333;True;21.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;19.5;1.0;0.4140393356054126;2.288688541085317;0.0;3.899938949461108;0.0;0.0;0.0;15.0;0.0;0.13333333333333333;0.0;4.5;0.0;15.0;0.0;0.0;0.0;4.5;0.0;15.0;0.0;3.0;5.0;1.0;0.0;0.0;0.0;0.0;15.0;15.0;0.0;0.0;3.066666666666667;15.0;1.0;1.1952286093343936;0.0;0.0;6.7333333333333325;2.0;2.0;1.0;16.0;15.0;5.0;15.0;15.0;0.0;2.063284482843521;1.0;0.0;4.533333333333333;4.0;0.0;0.3518657752744984;0.0;6.320789582985732;0.0;2.0;29.0;2.0;0.0;0.0;1.0;0.0;0.0;4.0;2.1865389045137937;4.0;15.0;0.0;0.0;4.0;0.0;0.0;15.0;0.0;4.6;0.0;0.0;0.0;0.0;0.0;4.920317450076144;13.333333333333336;14.0;0.0;2.0;1.0;15.0;0.0;2.0;15.0;16.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;16.066666666666666;0.2;0.4140393356054126;5.0;0.0;0.0;0.0;False;0.0;0.41403933560541256;9.0;3.0;0.0;0.0;9.0;15.0;0.0;0.0;1.0;15.0;1.0;3.0;0.0;1.0;15.0;0.0;5.0;0.0;15.0;7.0;1.0;0.0;4.0;0.0;0.0;15.0;1.7265434778633235;0.2;7.0;9.5
10.0;0.0;1.1;0.0;10.0;0.0;5.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;21.0;1.0;0.0;3.0;0.0;10.0;1.0;0.0;0.0;0.0;10.0;1.0;4.3;False;17.0;1.2692955176439846;0.0;0.0;7.5;0.0;0.0;0.0;15.0;0.0;0.31622776601683794;2.311805451253293;0.0;5.831904586934796;0.0;0.0;0.0;10.0;0.0;0.0;0.0;5.0;0.0;10.0;0.0;0.0;0.0;3.0;0.0;10.0;0.0;3.25;21.0;1.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;1.2;11.25;0.0;6.0562181085044955;0.0;0.0;5.3;2.0;3.0;1.0;10.0;10.0;3.0;10.0;10.0;0.0;1.286683937707919;1.0;0.0;4.1;3.0;0.0;0.0;0.0;9.843779761859773;0.0;4.0;37.0;4.3;0.0;0.0;1.0;0.0;1.0;3.5;1.8737959096740264;4.0;10.0;0.0;0.0;5.0;0.0;0.0;10.0;0.31622776601683794;2.9;0.0;0.0;0.0;0.0;0.1;4.191260749066641;10.7;9.0;0.0;2.0;1.0;10.0;0.0;2.5;10.0;14.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;12.7;0.1;0.0;3.5;0.5;0.0;0.0;False;0.0;0.31622776601683794;9.0;0.5;4.0;0.0;5.0;10.0;0.0;0.0;1.0;10.0;1.0;3.0;0.0;1.0;10.0;0.0;5.0;0.0;10.0;5.0;1.0;0.0;1.75;0.0;0.0;10.0;1.66332999331662;0.0;6.0;6.0
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;True;2.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;0.0;4.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;4.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;False;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;4.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;4.0
3.0;0.0;1.6666666666666667;1.0;3.0;0.0;1.5;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0;1.5;0.0;0.0;0.0;3.0;1.0;1.5;0.5;0.0;3.0;1.0;0.3333333333333333;True;5.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;4.0;0.5;0.5773502691896258;0.5773502691896258;0.0;1.7320508075688772;0.0;1.0;0.0;3.0;0.0;0.0;2.0;0.5;0.0;3.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.6666666666666666;0.0;0.0;0.5;3.0;3.0;0.0;0.0;0.6666666666666666;2.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;0.0;5.0;3.0;1.0;3.0;3.0;0.5773502691896258;1.1547005383792517;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6457513110645907;0.0;0.0;7.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.5773502691896258;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0;0.5773502691896258;0.6666666666666666;1.0;0.3333333333333333;0.0;0.0;0.3333333333333333;2.0;4.0;2.0;0.0;3.0;1.0;3.0;0.5;0.0;3.0;3.0;0.0;0.0;0.5;0.0;0.0;1.0;0.5773502691896258;3.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;False;0.0;1.1547005383792517;1.0;1.0;0.0;0.5;2.0;3.0;0.0;0.5773502691896257;1.3333333333333333;3.0;1.0;2.0;0.0;2.0;3.0;1.0;0.0;0.0;3.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;1.0;2.5
1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;True;4.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;3.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0
5.0;1.0;1.0;0.6;5.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;5.0;1.0;1.0;1.0;0.0;5.0;1.0;0.2;True;7.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;5.0;1.0;0.0;0.4472135954999581;0.0;0.0;0.0;1.0;0.0;5.0;0.0;0.4;1.0;0.0;0.0;5.0;0.0;0.5477225575051662;0.0;0.0;0.0;5.0;0.0;0.0;0.0;9.0;1.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.8;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;3.0;5.0;0.0;5.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.5477225575051662;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.4472135954999581;0.0;5.0;0.0;0.0;0.0;1.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.449489742783178;3.0;5.0;0.0;1.0;1.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5.0;0.0;4.3817804600413295;5.8;5.0;0.0;3.0;0.0;9.0;5.0;0.0;0.0;0.0;5.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0;0.0;0.0;1.0;3.0
34.0;0.0;1.6176470588235294;0.7352941176470589;34.0;0.0;2.0;0.0;0.0;34.0;34.0;0.0;0.0;13.0;0.0;0.0;30.0;1.0;0.0;0.0;0.17149858514250882;34.0;1.0;1.0;0.0;0.0;34.0;0.0;2.0588235294117645;True;36.0;0.0;2.0;1.0;6.0;0.0;0.0;0.0;9.0;0.0;0.7859052479933758;2.557711767003068;0.0;6.166221017765151;0.0;1.0;0.0;34.0;0.0;0.4705882352941176;3.0;3.5;0.0;34.0;0.0;0.8981065445808171;0.0;0.0;0.0;34.0;0.0;0.0;36.0;1.0;0.5588235294117647;0.0;0.0;0.0;34.0;34.0;0.0;0.0;2.088235294117647;3.0;2.0;7.5803479853712945;0.0;0.0;2.9117647058823533;2.0;2.0;0.0;12.0;34.0;2.0;34.0;34.0;0.5918339122415548;1.8930871522811377;1.0;0.0;1.9411764705882355;0.0;0.0;2.23247782055082;0.0;12.789952607438964;0.0;7.5;57.0;4.588235294117646;0.0;0.0;2.0;0.0;1.0;0.0;2.7892395733433264;1.0;34.0;0.0;0.0;1.0;0.0;0.0;34.0;0.3594906279535709;1.1470588235294117;0.0;0.2058823529411765;0.0;0.0;0.14705882352941174;7.192291377472622;10.411764705882351;31.0;0.029411764705882356;4.0;1.0;34.0;0.0;1.0;34.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6601733689004333;8.294117647058824;0.4411764705882353;0.4093384079998048;0.5;0.0;0.0;0.0;False;0.0;1.0448925095464312;10.0;1.0;0.0;0.75;7.0;34.0;0.0;0.2461829819586655;1.0;34.0;2.0;3.0;0.0;2.0;34.0;2.0;3.0;0.0;34.0;8.0;1.0;0.0;3.75;0.0;0.0;34.0;2.4611056454808007;0.1176470588235294;10.0;3.0
1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;True;2.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;3.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0
1.0;1.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;3.0;True;7.0;0.0;1.0;0.0;10.0;0.0;0.0;1.0;7.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;3.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;3.0;6.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;1.0;1.0;7.0;6.0;10.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;3.0;6.0;10.0;6.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;10.0;1.0;0.0;2.0;2.0;1.0;1.0;6.0;1.0;7.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;1.0;0.0;1.0;0.0;0.0;0.0;False;1.0;0.0;3.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;10.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;10.0
