Si_mean;IOVars_std;NVAR_mean;MCLC_75%;blame_merge_blame_getDifficulty_mean;blame_merge_blame_getDistinctOperandsCnt_max;Fout_25%;Di_max;Fout_50%;NVAR_25%;NCOMP_std;Di_75%;blame_merge_blame_getDistinctOperandsCnt_mean;VG_mean;Fin_75%;IOVars_count;Fin_std;ClRCi;blame_merge_blame_getDifficulty_std;NOP_count;blamemerge_blamegetDistinctOperatorsCnt_std;Fin_25%;NVAR_50%;blamemerge_blamegetDistinctOperatorsCnt_max;blame_merge_blame_getDifficulty_count;Si_min;VG_min;Si_25%;NCOMP_mean;Ci_mean;MCLC_mean;Di_25%;blamemerge_blamegetDistinctOperandsCnt_count;NOP_75%;NBD_75%;Fin_max;Ci_max;NumberOfDistinctOperands;IOVars_mean;NCOMP_25%;Ci_count;NBD_50%;blame_merge_blame_getDistinctOperandsCnt_min;blamemerge_blamegetDistinctOperandsCnt_max;blamemerge_blamegetDistinctOperandsCnt_mean;MCLC_min;Ci_min;NumberOfDistinctOperators;NCOMP_count;blamemerge_blamegetDifficulty_std;IOVars_75%;ClTCi;Si_count;VG_count;Di_count;Ci_std;blame_merge_blame_getDistinctOperandsCnt_std;blame_merge_blame_getDistinctOperatorsCnt_max;Si_max;blame_merge_blame_getDistinctOperatorsCnt_mean;MCLC_std;NCOMP_max;VG_std;Fout_std;NOP_min;blamemerge_blamegetDistinctOperatorsCnt_count;Fin_50%;blame_merge_blame_getDifficulty_min;Si_50%;Di_min;NOPa;Fin_count;VG_25%;Fout_75%;Di_50%;blame_merge_blame_getDistinctOperatorsCnt_std;Fout_mean;NBD_max;Difficulty;NVAR_count;Si_75%;blamemerge_blamegetDifficulty_max;NVAR_min;blame_merge_blame_getDistinctOperandsCnt_count;MCLC_max;Si_std;blame_merge_blame_getDifficulty_max;MCLC_50%;IOVars_50%;NBD_mean;NOP_std;blamemerge_blamegetDistinctOperandsCnt_std;VG_50%;blamemerge_blamegetDifficulty_count;NOP_max;Fout_count;VG_max;Fout_max;blame_merge_blame_getDistinctOperatorsCnt_count;NBD_count;IOVars_25%;NBD_25%;VG_75%;Di_mean;IOVars_min;Fin_mean;Ci_25%;NCOMP_75%;blamemerge_blamegetDistinctOperatorsCnt_mean;Fout_min;NBD_std;Di_std;NVAR_75%;Ci_75%;Bugged;Ci_50%;NCOMP_min;NVAR_max;NOP_25%;NBD_min;blamemerge_blamegetDifficulty_mean;Fin_min;NOP_mean;NOP_50%;IOVars_max;MCLC_count;MCLC_25%;NVAR_std;NCOMP_50%;blame_merge_blame_getDistinctOperatorsCnt_min
0.0;0.927960727138337;0.2222222222222222;1.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;3.0;0.0;1.3333333333333333;0.0;9.0;0.0;2.75;0.0;9.0;1.847048700858688;0.0;0.0;9.0;0.0;0.0;1.0;0.0;0.6666666666666666;2.888888888888889;0.8888888888888888;3.0;239.0;2.0;1.0;0.0;4.0;56.0;2.888888888888889;0.0;9.0;1.0;0.0;7.0;0.6443514644351465;0.0;1.0;26.0;9.0;1.0122679516526891;3.0;33.0;9.0;9.0;9.0;0.927960727138337;0.0;0.0;0.0;0.0;1.2692955176439846;3.0;0.7071067811865476;0.0;0.0;239.0;0.0;0.0;0.0;1.0;0.0;9.0;1.0;0.0;3.0;0.0;0.0;2.0;37.607142857142854;9.0;0.0;6.75;0.0;0.0;3.0;0.0;0.0;0.0;3.0;1.1111111111111112;0.927960727138337;1.5914290846330268;1.0;239.0;3.0;9.0;3.0;0.0;0.0;9.0;3.0;1.0;1.0;2.888888888888889;1.0;0.0;3.0;1.0;0.8410041841004184;0.0;0.33333333333333337;0.927960727138337;0.0;3.0;False;3.0;0.0;2.0;2.0;1.0;0.3966128710898585;0.0;1.8888888888888888;2.0;4.0;9.0;0.0;0.6666666666666666;0.0;0.0
0.0;0.8660254037844386;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0137937550497034;3.0;0.0;1.1111111111111112;0.0;9.0;0.0;2.727272727;0.0;9.0;1.789828479965752;0.0;0.0;9.0;0.0;0.0;1.0;0.0;0.5555555555555556;3.0;0.5555555555555556;3.0;210.0;2.0;1.0;0.0;4.0;45.0;3.0;0.0;9.0;1.0;0.0;7.0;0.5714285714285714;0.0;1.0;23.0;9.0;1.001146007664628;3.0;30.0;9.0;9.0;9.0;0.8660254037844386;0.0;0.0;0.0;0.0;1.0137937550497034;3.0;0.33333333333333337;0.0;0.0;210.0;0.0;0.0;0.0;1.0;0.0;9.0;1.0;0.0;3.0;0.0;0.0;1.0;32.455555555555556;9.0;0.0;6.75;0.0;0.0;3.0;0.0;0.0;0.0;3.0;1.0;0.8660254037844386;1.5520145442589288;1.0;210.0;3.0;9.0;2.0;0.0;0.0;9.0;3.0;1.0;1.0;3.0;1.0;0.0;3.0;1.0;0.7285714285714285;0.0;0.0;0.8660254037844386;0.0;3.0;False;3.0;0.0;0.0;2.0;1.0;0.3604308390022676;0.0;2.0;2.0;4.0;9.0;0.0;0.0;0.0;0.0
0.0;0.8660254037844386;0.2222222222222222;1.0;0.0;0.0;0.0;4.0;0.0;0.0;1.2692955176439846;3.0;0.0;1.3333333333333333;1.0;9.0;0.5;2.714285714;0.0;9.0;1.7898466489366895;0.0;0.0;8.0;0.0;0.0;1.0;0.0;0.8888888888888888;3.0;1.1111111111111112;3.0;255.0;2.0;1.0;1.0;4.0;47.0;3.0;0.0;9.0;1.0;0.0;7.0;0.6;0.0;1.0;25.0;9.0;0.99360007235839;3.0;38.0;9.0;9.0;9.0;0.8660254037844386;0.0;0.0;0.0;0.0;1.7638342073763935;3.0;0.7071067811865476;0.0;0.0;255.0;0.0;0.0;0.0;1.0;0.0;9.0;1.0;0.0;3.0;0.0;0.0;2.0;43.88297872340426;9.0;0.0;5.333333333333333;0.0;0.0;5.0;0.0;0.0;0.0;3.0;1.1111111111111112;0.8660254037844386;1.5838754424899817;1.0;255.0;3.0;9.0;3.0;0.0;0.0;9.0;3.0;1.0;1.0;3.0;1.0;0.3333333333333333;3.0;1.0;0.7803921568627451;0.0;0.33333333333333337;0.8660254037844386;0.0;3.0;False;3.0;0.0;2.0;2.0;1.0;0.3880952380952381;0.0;2.0;2.0;4.0;9.0;0.0;0.6666666666666666;0.0;0.0
0.0;0.8828430011649196;0.1176470588235294;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;4.0;0.0;1.0588235294117647;0.0;17.0;0.0;3.0;0.0;17.0;1.897364254920316;0.0;0.0;7.0;0.0;0.0;1.0;0.0;0.0;3.1764705882352944;0.1176470588235294;3.0;336.0;3.0;1.0;0.0;5.0;65.0;3.1764705882352944;0.0;17.0;1.0;0.0;9.0;0.7767857142857143;0.0;1.0;23.0;17.0;1.0557656471307069;4.0;57.0;17.0;17.0;17.0;0.8828430011649196;0.0;0.0;0.0;0.0;0.48507125007266605;0.0;0.24253562503633302;0.0;0.0;336.0;0.0;0.0;0.0;1.0;0.0;17.0;1.0;0.0;3.0;0.0;0.0;2.0;49.89230769230769;17.0;0.0;4.666666666666667;0.0;0.0;2.0;0.0;0.0;0.0;3.0;1.0588235294117647;0.8313702367707395;1.8881080545314013;1.0;336.0;4.0;17.0;2.0;0.0;0.0;17.0;3.0;1.0;1.0;3.1764705882352944;1.0;0.0;3.0;0.0;0.8779761904761905;0.0;0.24253562503633302;0.8828430011649196;0.0;4.0;False;3.0;0.0;2.0;2.0;1.0;0.439864417989418;0.0;2.235294117647059;2.0;5.0;17.0;0.0;0.48507125007266605;0.0;0.0
0.0;1.5491933384829668;1.1666666666666667;3.25;0.0;0.0;0.0;5.0;0.0;0.0;5.115336417740934;2.0;0.0;3.0;0.0;6.0;0.0;2.666666667;0.0;6.0;1.8658939717092728;0.0;0.0;9.0;0.0;0.0;1.0;0.0;2.833333333333333;2.0;4.0;1.0;722.0;1.0;1.75;0.0;5.0;38.0;2.0;0.0;6.0;1.0;0.0;8.0;0.5817174515235457;0.0;1.0;26.0;6.0;1.1458267313294894;2.0;32.0;6.0;6.0;6.0;1.5491933384829668;0.0;0.0;0.0;0.0;7.509993342207434;13.0;4.0;0.0;0.0;722.0;0.0;0.0;0.0;1.0;0.0;6.0;1.0;0.0;1.5;0.0;0.0;3.0;58.157894736842096;6.0;0.0;5.625;0.0;0.0;19.0;0.0;0.0;0.5;1.5;1.5;1.5491933384829668;1.377286861541125;1.0;722.0;4.0;6.0;11.0;0.0;0.0;6.0;1.0;1.0;2.5;2.0;1.0;0.0;1.0;2.5;0.9501385041551248;0.0;0.8366600265340756;1.5491933384829668;0.75;2.0;True;1.5;0.0;6.0;0.0;1.0;0.503808864265928;0.0;1.0;0.5;5.0;6.0;0.0;2.401388487243717;0.5;0.0
0.0;0.5773502691896258;2.6666666666666665;8.5;0.0;0.0;0.0;3.0;0.0;2.0;1.5275252316519463;2.5;0.0;3.6666666666666665;0.0;3.0;0.0;2.0;0.0;3.0;3.104350897738685;0.0;4.0;17.0;0.0;0.0;1.0;0.0;3.6666666666666665;2.333333333333333;6.333333333333332;2.0;399.0;1.5;3.0;0.0;3.0;85.0;2.333333333333333;3.0;3.0;3.0;0.0;17.0;0.9924812030075189;2.0;2.0;37.0;3.0;1.906233022131279;2.5;12.0;3.0;3.0;3.0;0.5773502691896258;0.0;0.0;0.0;0.0;3.7859388972001824;5.0;2.309401076758504;0.0;1.0;399.0;0.0;0.0;0.0;2.0;0.0;3.0;3.0;0.0;2.0;0.0;0.0;3.0;59.417647058823526;3.0;0.0;11.0;0.0;0.0;9.0;0.0;0.0;8.0;2.0;2.333333333333333;0.5773502691896257;2.337684205844285;5.0;399.0;2.0;3.0;5.0;0.0;0.0;3.0;2.0;2.0;5.0;2.333333333333333;2.0;0.0;2.0;4.5;1.5238095238095235;0.0;1.1547005383792517;0.5773502691896258;4.0;2.5;False;2.0;2.0;4.0;1.0;1.0;0.7810717269363886;0.0;1.3333333333333333;1.0;3.0;3.0;5.0;2.309401076758504;4.0;0.0
0.0;1.4142135623730951;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;2.5;0.0;1.0;0.0;2.0;0.0;2.0;0.0;2.0;2.2396567776290457;0.0;0.0;10.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.5;117.0;1.5;1.0;0.0;3.0;47.0;2.0;0.0;2.0;1.0;0.0;6.0;0.8034188034188035;0.0;1.0;30.0;2.0;1.2757146429154915;2.5;8.0;2.0;2.0;2.0;1.4142135623730951;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;117.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;2.0;0.0;0.0;1.0;31.914893617021278;2.0;0.0;7.5;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.4142135623730951;1.6621512661946114;1.0;117.0;2.0;2.0;1.0;0.0;0.0;2.0;1.5;1.0;1.0;2.0;1.0;0.0;1.5;0.0;1.188034188034188;0.0;0.0;1.4142135623730951;0.0;2.5;False;2.0;0.0;0.0;0.5;1.0;0.5787037037037038;0.0;1.0;1.0;3.0;2.0;0.0;0.0;0.0;0.0
0.0;0.9393364366277244;0.05882352941176471;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.24253562503633294;4.0;0.0;1.0588235294117647;0.0;17.0;0.0;3.368421053;0.0;17.0;1.8887303430429188;0.0;0.0;7.0;0.0;0.0;1.0;0.0;0.05882352941176471;3.5882352941176467;0.1176470588235294;3.0;349.0;3.0;1.0;0.0;5.0;57.0;3.5882352941176467;0.0;17.0;1.0;0.0;9.0;0.8739255014326648;0.0;1.0;23.0;17.0;1.0110390922136892;4.0;64.0;17.0;17.0;17.0;0.9393364366277244;0.0;0.0;0.0;0.0;0.4850712500726659;1.0;0.24253562503633302;0.0;0.0;349.0;0.0;0.0;0.0;1.0;0.0;17.0;1.0;0.0;4.0;0.0;0.0;2.0;64.96491228070175;17.0;0.0;4.666666666666667;0.0;0.0;2.0;0.0;0.0;0.0;4.0;1.0588235294117647;0.9393364366277244;2.0117847640746143;1.0;349.0;4.0;17.0;2.0;0.0;0.0;17.0;3.0;1.0;1.0;3.5882352941176467;1.0;0.0;3.0;0.0;0.9140401146131804;0.0;0.24253562503633302;0.9393364366277244;0.0;4.0;False;4.0;0.0;1.0;2.0;1.0;0.4451948878882976;0.0;2.588235294117647;3.0;5.0;17.0;0.0;0.24253562503633294;0.0;0.0
0.0;0.3631365196012815;0.8571428571428571;4.75;0.0;0.0;0.0;2.0;0.0;0.0;2.0978796202592043;2.0;0.0;2.5;0.0;14.0;0.0;1.928571429;0.0;14.0;1.7193641671971491;0.0;0.5;15.0;0.0;0.0;1.0;0.0;1.6428571428571428;1.8571428571428568;2.5;2.0;2456.0;1.0;2.0;0.0;2.0;934.0;1.8571428571428568;0.0;14.0;2.0;0.0;9.0;0.9702768729641694;0.0;1.0;41.0;14.0;1.1062012863825659;2.0;27.0;14.0;14.0;14.0;0.3631365196012815;0.0;0.0;0.0;0.0;2.7386127875258306;6.0;1.8708286933869709;0.0;0.0;2456.0;0.0;0.0;0.0;1.0;0.0;14.0;1.0;0.0;2.0;0.0;0.0;3.0;28.11616702355461;14.0;0.0;12.1875;0.0;0.0;8.0;0.0;0.0;1.0;2.0;1.7857142857142858;0.3631365196012815;1.141127147022917;1.5;2456.0;1.0;14.0;6.0;0.0;0.0;14.0;2.0;1.0;4.0;1.8571428571428568;1.0;0.0;2.0;2.5;1.8379478827361564;0.0;0.6992932067530679;0.3631365196012815;1.75;2.0;True;2.0;0.0;3.0;1.0;1.0;0.919550760043431;0.0;0.8571428571428571;1.0;2.0;14.0;1.0;1.027105182026191;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.928571429;0.0;0.0;1.7193641671971491;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2456.0;0.0;0.0;0.0;0.0;934.0;0.0;0.0;0.0;0.0;0.0;9.0;0.9702768729641694;0.0;0.0;41.0;0.0;1.1062012863825659;0.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2456.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.11616702355461;0.0;0.0;12.1875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.141127147022917;0.0;2456.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8379478827361564;0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.919550760043431;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.928571429;0.0;0.0;1.7193641671971491;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2456.0;0.0;0.0;0.0;0.0;934.0;0.0;0.0;0.0;0.0;0.0;9.0;0.9702768729641694;0.0;0.0;41.0;0.0;1.1062012863825659;0.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2456.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.11616702355461;0.0;0.0;12.1875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.141127147022917;0.0;2456.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8379478827361564;0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.919550760043431;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.8660254037844386;0.1111111111111111;1.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0137937550497034;3.0;0.0;1.2222222222222223;1.0;9.0;0.5;2.714285714;0.0;9.0;1.82593096922706;0.0;0.0;8.0;0.0;0.0;1.0;0.0;0.5555555555555556;3.0;0.6666666666666666;3.0;251.0;2.0;1.0;1.0;4.0;44.0;3.0;0.0;9.0;1.0;0.0;7.0;0.5657370517928287;0.0;1.0;24.0;9.0;0.9774629577767616;3.0;38.0;9.0;9.0;9.0;0.8660254037844386;0.0;0.0;0.0;0.0;1.0;3.0;0.4409585518440984;0.0;0.0;251.0;0.0;0.0;0.0;1.0;0.0;9.0;1.0;0.0;3.0;0.0;0.0;2.0;40.36363636363637;9.0;0.0;5.333333333333333;0.0;0.0;3.0;0.0;0.0;0.0;3.0;1.1111111111111112;0.8660254037844386;1.5148139669879184;1.0;251.0;3.0;9.0;2.0;0.0;0.0;9.0;3.0;1.0;1.0;3.0;1.0;0.3333333333333333;3.0;1.0;0.7768924302788844;0.0;0.33333333333333337;0.8660254037844386;0.0;3.0;False;3.0;0.0;1.0;2.0;1.0;0.3736008347562132;0.0;2.0;2.0;4.0;9.0;0.0;0.3333333333333333;0.0;0.0
0.0;0.4472135954999579;0.8;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.5477225575051662;2.0;0.0;2.6;0.0;5.0;0.0;1.833333333;0.0;5.0;2.694446191629688;0.0;1.0;17.0;0.0;0.0;1.0;0.0;0.4;1.8;1.2;2.0;368.0;1.0;2.0;0.0;2.0;64.0;1.8;0.0;5.0;2.0;0.0;7.0;0.8342391304347826;0.0;1.0;33.0;5.0;1.5470207058152607;2.0;11.0;5.0;5.0;5.0;0.4472135954999579;0.0;0.0;0.0;0.0;1.3038404810405295;1.0;2.073644135332772;0.0;0.0;368.0;0.0;0.0;0.0;1.0;0.0;5.0;1.0;0.0;2.0;0.0;0.0;2.0;44.6015625;5.0;0.0;8.5;0.0;0.0;3.0;0.0;0.0;1.0;2.0;1.6;0.4472135954999579;1.5754317663938129;2.0;368.0;1.0;5.0;6.0;0.0;0.0;5.0;2.0;1.0;3.0;1.8;1.0;0.0;2.0;1.0;1.565217391304348;0.0;0.5477225575051661;0.4472135954999579;1.0;2.0;True;2.0;0.0;2.0;1.0;1.0;0.7639880952380953;0.0;0.8;1.0;2.0;5.0;0.0;0.8366600265340756;0.0;0.0
0.0;0.8660254037844386;0.3333333333333333;1.0;0.0;0.0;0.0;4.0;0.0;0.0;2.345207879911715;3.0;0.0;1.7777777777777777;1.0;9.0;0.5;2.714285714;0.0;9.0;1.9741926473314788;0.0;0.0;8.0;0.0;0.0;1.0;0.0;1.3333333333333333;3.0;1.6666666666666667;3.0;269.0;2.0;1.0;1.0;4.0;49.0;3.0;0.0;9.0;1.0;0.0;7.0;0.6022304832713755;0.0;1.0;28.0;9.0;1.0563638861950329;3.0;38.0;9.0;9.0;9.0;0.8660254037844386;0.0;0.0;0.0;0.0;3.2787192621510006;7.0;1.9860625479688307;0.0;0.0;269.0;0.0;0.0;0.0;1.0;0.0;9.0;1.0;0.0;3.0;0.0;0.0;4.0;48.28571428571429;9.0;0.0;5.333333333333333;0.0;0.0;10.0;0.0;0.0;0.0;3.0;1.3333333333333333;0.8660254037844386;1.4968108656656545;1.0;269.0;3.0;9.0;7.0;0.0;0.0;9.0;3.0;1.0;1.0;3.0;1.0;0.3333333333333333;3.0;1.0;0.9256505576208178;0.0;1.0;0.8660254037844386;0.0;3.0;False;3.0;0.0;3.0;2.0;1.0;0.4452557974862808;0.0;2.0;2.0;4.0;9.0;0.0;1.0;0.0;0.0
0.0;0.33333333333333337;0.4444444444444444;1.0;0.0;0.0;0.0;2.0;0.0;0.0;3.2317865716108867;2.0;0.0;2.0;0.0;9.0;0.0;1.818181818;0.0;9.0;2.7091294982622616;0.0;0.0;14.0;0.0;0.0;1.0;0.0;1.7777777777777777;1.8888888888888888;2.2222222222222223;2.0;1135.0;1.0;1.0;0.0;2.0;80.0;1.8888888888888888;0.0;9.0;1.0;0.0;11.0;1.028193832599119;0.0;1.0;36.0;9.0;1.6435990431424858;2.0;20.0;9.0;9.0;9.0;0.33333333333333337;0.0;0.0;0.0;0.0;3.993049516903647;10.0;1.0;0.0;0.0;1135.0;0.0;0.0;0.0;1.0;0.0;9.0;1.0;0.0;2.0;0.0;0.0;3.0;58.275;9.0;0.0;10.111111111111107;0.0;0.0;12.0;0.0;0.0;1.0;2.0;1.3333333333333333;0.33333333333333337;2.0708563517094065;2.0;1135.0;1.0;9.0;4.0;0.0;0.0;9.0;2.0;1.0;2.0;1.8888888888888888;1.0;0.0;2.0;1.0;1.4343612334801763;0.0;0.7071067811865476;0.33333333333333337;0.0;2.0;False;2.0;0.0;2.0;1.0;1.0;0.7767965367965367;0.0;0.8888888888888888;1.0;2.0;9.0;0.0;0.8819171036881969;1.0;0.0
0.0;0.5;3.25;16.75;0.0;0.0;0.0;2.0;0.0;0.0;10.1447851956888;2.0;0.0;9.0;0.0;4.0;0.0;1.75;0.0;4.0;2.7231544057845545;0.0;2.0;11.0;0.0;0.0;1.0;0.0;7.75;1.75;11.0;1.75;185.0;1.0;3.5;0.0;2.0;77.0;1.75;0.75;4.0;2.0;0.0;6.0;1.037837837837838;0.0;1.0;39.0;4.0;2.030962117406361;2.0;7.0;4.0;4.0;4.0;0.5;0.0;0.0;0.0;0.0;14.399074044303449;22.0;11.105554165971787;0.0;0.0;185.0;0.0;0.0;0.0;1.0;0.0;4.0;1.75;0.0;2.0;0.0;0.0;5.0;55.20779220779222;4.0;0.0;16.25;0.0;0.0;31.0;0.0;0.0;6.5;2.0;2.5;0.5;1.6595165861320802;5.0;185.0;1.0;4.0;25.0;0.0;0.0;4.0;1.75;1.0;12.25;1.75;1.0;0.0;1.75;11.5;2.227027027027027;0.0;1.914854215512676;0.5;5.25;2.0;True;2.0;0.0;9.0;0.75;1.0;1.036801801801802;0.0;0.75;1.0;2.0;4.0;0.75;4.272001872658765;4.5;0.0
0.25;0.7929614610987591;0.16666666666666666;1.0;0.0;0.0;0.0;4.0;0.0;0.0;1.1547005383792517;3.0;0.0;1.25;0.25;12.0;0.4522670168666454;2.714285714;0.0;12.0;1.8638745121569351;0.0;0.0;8.0;0.0;0.0;1.0;0.0;0.6666666666666666;2.9166666666666665;0.8333333333333334;1.875;254.0;2.25;1.0;1.0;4.0;46.0;3.083333333333333;0.0;12.0;1.0;0.0;7.0;0.5748031496062992;0.0;1.0;25.0;12.0;1.007004048761914;3.25;38.0;12.0;12.0;12.0;0.7637626158259734;0.0;0.0;1.0;0.0;1.5859229221975182;3.0;0.621581560508061;0.4522670168666454;0.0;254.0;0.0;0.0;0.0;1.0;0.0;12.0;1.0;0.25;3.0;0.0;0.25;2.0;41.57608695652174;12.0;0.25;5.333333333333333;0.0;0.0;5.0;0.4522670168666454;0.0;0.0;3.0;1.0833333333333333;0.7929614610987591;1.508970201102768;1.0;254.0;3.0;12.0;3.0;1.0;0.0;12.0;3.0;1.0;1.0;2.6666666666666665;1.0;0.25;2.875;1.0;0.8110236220472441;0.0;0.2886751345948129;0.9613752775282004;0.0;3.0;False;3.0;0.0;2.0;2.0;1.0;0.3947787776527934;0.0;2.083333333333333;2.0;4.0;12.0;0.0;0.5773502691896257;0.0;0.0
0.0;0.8660254037844386;0.1111111111111111;1.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0137937550497034;3.0;0.0;1.2222222222222223;1.0;9.0;0.5;2.714285714;0.0;9.0;1.839259498278596;0.0;0.0;8.0;0.0;0.0;1.0;0.0;0.5555555555555556;3.0;0.6666666666666666;3.0;250.0;2.0;1.0;1.0;4.0;44.0;3.0;0.0;9.0;1.0;0.0;7.0;0.568;0.0;1.0;25.0;9.0;0.9839928235532358;3.0;38.0;9.0;9.0;9.0;0.8660254037844386;0.0;0.0;0.0;0.0;1.0;3.0;0.4409585518440984;0.0;0.0;250.0;0.0;0.0;0.0;1.0;0.0;9.0;1.0;0.0;3.0;0.0;0.0;2.0;42.04545454545455;9.0;0.0;5.333333333333333;0.0;0.0;3.0;0.0;0.0;0.0;3.0;1.1111111111111112;0.8660254037844386;1.5174275420531704;1.0;250.0;3.0;9.0;2.0;0.0;0.0;9.0;3.0;1.0;1.0;3.0;1.0;0.3333333333333333;3.0;1.0;0.784;0.0;0.33333333333333337;0.8660254037844386;0.0;3.0;False;3.0;0.0;1.0;2.0;1.0;0.3770952380952381;0.0;2.0;2.0;4.0;9.0;0.0;0.3333333333333333;0.0;0.0
0.0;1.4142135623730951;2.5;8.25;0.0;0.0;0.0;3.0;0.0;1.25;4.242640687119285;2.5;0.0;4.0;0.0;2.0;0.0;1.75;0.0;2.0;2.327707503579911;0.0;2.5;10.0;0.0;0.0;1.0;0.0;3.0;2.0;5.5;1.5;126.0;1.5;3.25;0.0;3.0;50.0;2.0;1.5;2.0;2.5;0.0;6.0;0.8412698412698413;0.0;1.0;31.0;2.0;1.346925200443896;2.5;7.0;2.0;2.0;2.0;1.4142135623730951;0.0;0.0;0.0;0.0;7.7781745930520225;6.0;4.242640687119285;0.0;0.0;126.0;0.0;0.0;0.0;1.0;0.0;2.0;2.5;0.0;2.0;0.0;0.0;4.0;35.34;2.0;0.0;7.5;0.0;0.0;11.0;0.0;0.0;5.5;2.0;2.5;1.4142135623730951;1.6800604675437054;4.0;126.0;2.0;2.0;7.0;0.0;0.0;2.0;1.5;1.75;5.5;2.0;1.0;0.0;1.5;4.5;1.2777777777777777;0.0;2.1213203435596424;1.4142135623730951;3.75;2.5;False;2.0;0.0;5.0;0.5;1.0;0.6374338624338624;0.0;1.0;1.0;3.0;2.0;2.75;3.5355339059327378;3.0;0.0
0.0;0.5;4.5;10.75;0.0;0.0;0.0;2.0;0.0;2.75;1.914854215512676;2.0;0.0;4.75;0.0;4.0;0.0;2.125;0.0;4.0;2.6785988454585308;0.0;4.5;10.0;0.0;0.0;3.0;0.0;3.5;1.75;8.0;1.75;561.0;1.0;4.25;0.0;2.0;58.0;1.75;2.0;4.0;3.5;0.0;6.0;0.8680926916221033;4.0;1.0;33.0;4.0;1.7033165600148856;2.0;17.0;4.0;4.0;4.0;0.5;0.0;0.0;0.0;0.0;4.242640687119285;6.0;1.707825127659933;0.0;0.0;561.0;0.0;0.0;0.0;1.0;0.0;4.0;3.75;0.0;2.0;0.0;0.0;5.0;66.0;4.0;0.0;7.5;2.0;0.0;13.0;0.0;0.0;7.5;2.0;3.75;0.5;1.6638159985729213;4.5;561.0;1.0;4.0;7.0;0.0;0.0;4.0;1.75;3.0;5.5;1.75;1.0;0.0;1.75;4.5;1.606060606060606;0.0;0.957427107756338;0.5;6.25;2.0;False;2.0;2.0;7.0;0.75;3.0;0.8348336304218656;0.0;0.75;1.0;2.0;4.0;4.75;2.3804761428476167;3.0;0.0
